geneid	refseqacc	start	end	strand	chr	chrlen	fibroblastF	fibroblastM	heartF	heartM	liverF	liverM
YPEL1	NC_041748.1	24028957	24039341	-	chr21	24514859	3.0093454784166735	1.7705285056097608	6.382145251341143	4.925007108335505	2.0520821253942088	3.238578100892578
LOC114806030	NC_041748.1	24044314	24074046	+	chr21	24514859	12.230642632464095	10.666354655746607	3.3430284649882176	2.9779112748075147	4.74101732418662	5.347419654962163
DGCR8	NC_041748.1	24074150	24083499	+	chr21	24514859	140.85945532919146	123.24605743927457	50.34803476058013	43.75238872986425	56.46763917464064	47.44893496656567
TRMT2A	NC_041748.1	24083836	24090264	-	chr21	24514859	89.78340821844975	62.78898651601445	103.32997073599945	71.81347574247353	97.1554744195258	94.82255416334314
RANBP1	NC_041748.1	24090830	24100213	+	chr21	24514859	221.14547965245464	161.54993023136865	42.243723330305656	60.703575986460876	55.618501743443034	40.293936836686726
ZDHHC8	NC_041748.1	24111344	24141849	+	chr21	24514859	18.691072375120072	28.63074144437247	31.70811847094885	18.21107279593826	17.902647507749474	31.78325485062018
RTN4R	NC_041748.1	24208168	24237721	-	chr21	24514859	0.3589127634808877	0.3886525987923865	7.597791965882313	2.8633762257764563	2.618173746192611	3.690472719621775
PRODH	NC_041748.1	24276885	24305901	+	chr21	24514859	0.5797821563922032	0.5182034650565154	157.52755342595995	87.96291765585273	323.3798383810873	273.1702970217995
SCARF2	NC_041748.1	24314026	24329663	+	chr21	24514859	31.004541029925914	42.49268413463426	124.70509213334836	32.29888382675843	11.604878226367248	20.033994763661063
DGCR6L	NC_041748.1	24339010	24344077	+	chr21	24514859	9.193688479933508	6.952563156174914	11.143428216627392	12.140715197292176	6.510053639181627	7.3056296694553495
SLC7A4	NC_041748.1	24348603	24360179	+	chr21	24514859	0.41413011170871655	0.3886525987923865	2.026077857568617	0.8017453432174078	1.910559220194608	2.786683482163381
LRRC74B	NC_041748.1	24370153	24380682	+	chr21	24514859	3.230214871327989	4.793382051772767	11.042124323748961	6.52849779477032	10.826502247769445	12.878996633782112
SLC25A1	NC_041748.1	24401336	24408500	+	chr21	24514859	49.03300522631204	45.515537680797266	15.094280038886195	14.545951226944398	310.2889696501243	476.22161237078535
ESS2	NC_041748.1	24421139	24432863	+	chr21	24514859	32.24693136505206	36.49016066439629	68.38012769294082	73.07336128181517	79.53587272217553	78.02713750057467
DGCR2	NC_041748.1	24453370	24511277	+	chr21	24514859	61.73299531871268	66.373227149322	108.29386148704256	90.8262938816292	170.95966948111752	227.15236168120964
ADAM17	NC_041749.1	34222	91650	-	chrX1	125040914	29.76215069479976	58.125155330505805	14.992976146007763	17.75293259981403	54.13251123884723	36.07625372854755
IAH1	NC_041749.1	99545	118630	-	chrX1	125040914	30.25910682885022	18.093937654889995	26.237708255513585	44.66866912211272	21.15767432734029	23.724467483282837
CPSF3	NC_041749.1	126506	167466	-	chrX1	125040914	49.25387461922335	58.686542417650365	15.195583931764626	24.85410563973964	32.83331400630734	21.239047080272254
ITGB1BP1	NC_041749.1	167637	177964	+	chrX1	125040914	22.142156639359378	28.71710868854856	9.62386982345093	19.70002843334202	7.571475428178632	6.8537350507261525
ASAP2	NC_041749.1	180475	344304	-	chrX1	125040914	42.600184157769974	40.16076854187994	6.888664715733297	12.36978529535429	6.722337996981028	18.97957398662627
KIDINS220	NC_041749.1	598591	699276	+	chrX1	125040914	106.10013461977319	147.73117116319492	53.8936710113252	62.5361367709578	71.6105900309979	48.20209266444767
ID2	NC_041749.1	721459	724114	-	chrX1	125040914	133.3222872960928	232.0687851011428	14.790368360250902	28.86283235582668	148.31600464918142	188.6660033194397
CMPK2	NC_041749.1	1964362	1981034	+	chrX1	125040914	8.972819087022192	6.866195911998829	2.836509000596063	13.858740932758048	5.873200565783424	18.000468979379676
SOX11	NC_041749.1	2782860	2786294	-	chrX1	125040914	1.1871729868983207	4.6206475634205955	10.535604859356807	8.017453432174078	3.8918798929890164	4.970840806021166
RPS7	NC_041749.1	4119119	4127694	-	chrX1	125040914	505.2111276105203	493.24333148962654	306.03906038573956	439.8145882792637	300.0993204757531	193.63684412546087
RNASEH1	NC_041749.1	4131396	4143498	+	chrX1	125040914	26.476718475243946	29.623964752397463	23.705110933552817	20.043633580435195	20.662344159141686	20.56120515217846
ADI1	NC_041749.1	4152667	4156642	+	chrX1	125040914	54.416696678525355	55.14548540643084	96.84652159177988	89.4518732932565	153.34006778376724	155.67769615220834
TRAPPC12	NC_041749.1	4165823	4211613	-	chrX1	125040914	20.15433210315754	17.44618332356935	20.56469025432146	13.286065687602758	19.88396818054388	13.330891252511309
EIPR1	NC_041749.1	4216941	4296571	+	chrX1	125040914	49.61278738270424	33.640041606585456	66.65796151400748	41.919827945367324	46.06570564246999	34.94651718172456
PXDN	NC_041749.1	5351330	5462985	+	chrX1	125040914	143.6479314146968	92.1106659137956	30.49247175640768	41.23261765118097	7.429952522979031	9.489786993313135
TMEM18	NC_041749.1	6135508	6143142	+	chrX1	125040914	31.832801253343344	35.15146837966696	13.676025538588163	17.523862501751914	50.38215425105781	38.787621440922734
ACP1	NC_041749.1	6443086	6470756	-	chrX1	125040914	128.9325081119804	133.69649398458097	43.965889509238984	56.92391936843595	49.108448104261406	30.27693945485619
FBXO25	NC_041749.1	6900887	6949283	+	chrX1	125040914	8.28260223417433	7.729868353759687	2.7352051077176327	3.7796566180249225	4.95330168198602	4.142367338350971
LOC100086889	NC_041749.1	6968642	7007237	-	chrX1	125040914	4.334561835884567	6.650277801558613	6.989968608611727	6.643032843801379	9.90660336397204	22.820678245824443
ERICH1	NC_041749.1	7108386	7115411	-	chrX1	125040914	10.491296163287485	9.97541670233792	2.026077857568617	3.0924463238385727	1.698274862395207	1.1297365468229923
CLN8	NC_041749.1	8010461	8027995	+	chrX1	125040914	14.466945235691165	5.786605359797755	17.626877360846965	12.255250246323232	25.544884388527908	27.41494020290461
ARHGEF10	NC_041749.1	8043670	8166516	+	chrX1	125040914	10.905426274996202	12.005046940475939	12.1564671454117	11.453504903105825	15.142950856357263	9.866365842254131
KBTBD11	NC_041749.1	8172421	8217890	+	chrX1	125040914	0.5245648081643743	0.3886525987923865	3.140420679231356	1.1453504903105824	3.8918798929890164	4.820209266444767
MCPH1	NC_041749.1	11106704	11376157	+	chrX1	125040914	27.08410930575006	25.003317188976865	10.029085394964653	29.893647797106205	23.209756452734496	22.067520547942447
ANGPT2	NC_041749.1	11205783	11283433	-	chrX1	125040914	8.641514997655218	51.6907956393874	4.153459608015664	6.413962745739262	1.202944694196605	0.9037892374583938
AGPAT5	NC_041749.1	11426046	11488555	+	chrX1	125040914	161.53835224051338	199.37878318049428	116.09426123868174	140.87811030820166	178.31886055149675	159.8200634905593
TMEM14A	NC_041749.1	11559290	11573360	+	chrX1	125040914	24.792589354295163	27.767069002611613	5.065194643921542	8.361058579267253	99.63212526051882	78.93092673803305
LOC100084704	NC_041749.1	11607626	11626866	-	chrX1	125040914	1.4356510539235507	5.354769138917325	221.1463981536145	206.73576350106015	2971.6979633812134	1729.8526004953658
LOC114806457	NC_041749.1	11646906	11650050	+	chrX1	125040914	4.196518465314995	4.750198429684724	1.9247739646901858	7.902918383143019	7.14690671257983	5.121472345597565
FAM98A	NC_041749.1	11649903	11669198	-	chrX1	125040914	70.51255368693747	79.84651724079141	53.38715154693305	65.2849779477032	79.25282691177632	72.2278232268833
CRIM1	NC_041749.1	12941762	13151648	+	chrX1	125040914	80.341241671491	93.88119441940536	82.56267269592114	41.00354755311886	15.779803929755467	23.12194132497724
FEZ2	NC_041749.1	13158102	13196783	-	chrX1	125040914	39.3975779605559	40.851706495288624	13.27080996707444	21.07444902171472	35.87605646809875	30.50288676422079
STRN	NC_041749.1	13330213	13427870	-	chrX1	125040914	29.016716493724072	30.012617351189846	17.626877360846965	14.43141617791334	25.403361483328307	21.61562592921325
HEATR5B	NC_041749.1	13462873	13547657	-	chrX1	125040914	64.35581935953455	86.2808769319098	68.27882380006238	80.17453432174078	36.86671680449595	32.91299139744317
GPATCH11	NC_041749.1	13548172	13560165	+	chrX1	125040914	14.660205954488566	9.198111504753147	8.610830894666622	14.660486275975456	9.765080458772442	6.251208892420557
EIF2AK2	NC_041749.1	13566731	13603505	-	chrX1	125040914	45.38866024327533	69.52563156174914	6.179537465584281	10.766294608919475	21.44072013773949	21.61562592921325
CEBPZOS	NC_041749.1	13607622	13613640	+	chrX1	125040914	39.23192591587242	42.233582402106	14.587760574494041	20.616308825590487	21.936050305938092	12.427102015052915
CEBPZ	NC_041749.1	13613216	13633522	-	chrX1	125040914	199.55549649537355	236.17122919950688	54.906709940109515	72.50068603665987	76.98846042858273	49.55777652063526
NDUFAF7	NC_041749.1	13633631	13649696	+	chrX1	125040914	16.67563916480432	29.19212853151703	25.933796576878294	47.99018554401341	24.908031315129705	24.62825672074123
PRKD3	NC_041749.1	13651207	13725761	-	chrX1	125040914	51.8214813118174	47.07014807596681	8.914742573301913	15.11862647209969	57.31677660583824	25.08015133947043
QPCT	NC_041749.1	13744969	13766042	+	chrX1	125040914	3.533910286581048	4.10244409836408	3.4443323578666485	5.26861225542868	350.55223617941067	430.42962433956006
SLC30A6	NC_041749.1	13771083	13798762	-	chrX1	125040914	39.673664701695046	39.383463344295166	7.395184180125451	10.422689461826302	38.918798929890166	24.929519799894027
SPAST	NC_041749.1	13801068	13856022	-	chrX1	125040914	104.88535295876095	122.90058846257023	66.86056929976435	101.93619363764185	123.26645042885211	66.42850895319194
DPY30	NC_041749.1	13863475	13877992	+	chrX1	125040914	52.069959378842626	45.55872130288531	19.24773964690186	35.62040024865912	33.96549724790414	22.368783627095247
MEMO1	NC_041749.1	13897091	13976736	+	chrX1	125040914	40.501924925112476	38.087954681653876	31.70811847094885	49.36460613238611	40.12174362408677	32.46109677871398
LOC100078272	NC_041749.1	14122227	14168402	+	chrX1	125040914	8.83477571645262	13.559657335645484	291.4512998112455	351.0499252801935	377.2293038095354	340.5025952124499
LOC100078307	NC_041749.1	14174374	14226387	+	chrX1	125040914	48.31517969935027	55.1023017843428	255.08320226788885	276.6021434100057	111.59081074988507	185.35210944875894
LOC100078335	NC_041749.1	14275599	14310478	-	chrX1	125040914	13.0036855076537	18.223488521154124	13.878633324345024	15.462231619192865	21.36995868513969	36.75409565664135
LOC100681543	NC_041749.1	14365539	14414648	-	chrX1	125040914	47.34887610536326	78.89647755485446	45.18153622378015	31.49713848354102	68.56784756920649	92.41244953012077
LOC100085630	NC_041749.1	14453070	14507349	+	chrX1	125040914	18.000855522272214	15.200634974991116	48.929780260282094	52.22798235816256	313.4024735645155	575.4877969516323
LOC100073679	NC_041749.1	14515687	14555755	+	chrX1	125040914	45.99605107378145	65.7686564400894	30.695079542164542	33.902374513193244	69.7707922634031	96.10292224974253
LOC100078988	NC_041749.1	16363059	16367168	-	chrX1	125040914	0.5521734822782888	0.9500396859369448	1.8234700718117551	0.6872102941863495	1.2737061467964053	1.2050523166111917
MCM3	NC_041749.1	16374195	16389361	-	chrX1	125040914	336.3840854039335	115.0411692425464	75.47140019443097	34.933189954472766	33.18712126930634	43.3065676282147
PAQR8	NC_041749.1	16445078	16448610	+	chrX1	125040914	20.678896911321914	6.520726935294485	3.039116786352925	1.718025735465874	7.854521238577833	6.401840431996956
TRAM2	NC_041749.1	16495535	16568895	-	chrX1	125040914	349.13929284456196	553.6572187907987	29.682040613380234	27.832016914547154	181.14931865548874	189.5697925568981
GRPEL2	NC_041749.1	16692299	16709720	+	chrX1	125040914	4.997170014618513	5.009300162212981	3.5456362507450794	3.7796566180249225	4.174925703388217	4.518946187291969
PCYOX1L	NC_041749.1	16724127	16731550	+	chrX1	125040914	61.09799581409265	8.766275283872718	26.237708255513585	21.188984070745775	11.180309510768447	12.502417784841114
CSNK1A1	NC_041749.1	16857308	16915534	-	chrX1	125040914	330.55865516589756	390.9845143851408	100.99998119979554	130.22635074831322	113.43060851747987	88.57134527092259
LOC114806509	NC_041749.1	16859926	16869328	-	chrX1	125040914	8.199776211832587	12.048230562563981	2.026077857568617	1.832560784496932	3.6795955351896152	1.581631165552189
PPARGC1B	NC_041749.1	17239078	17320676	+	chrX1	125040914	3.1749975231001604	2.288731970666276	60.17451236978791	42.60703823955367	43.58905480147698	68.53735050726154
SLC26A2	NC_041749.1	17408311	17433508	+	chrX1	125040914	2.8713021078471015	1.2523250405532453	5.875625786948988	4.008726716087039	51.23129168225542	49.33182921127066
FBXO38	NC_041749.1	17852898	17917961	-	chrX1	125040914	34.09671253068433	44.479130750684234	36.77331311487039	37.223890935093934	103.02867498530922	90.68018682499218
PPP2R2B	NC_041749.1	18101572	18291765	+	chrX1	125040914	6.6812991355672935	12.739168515972668	5.369106322556834	5.3831473044597375	3.9626413455888168	2.786683482163381
TCERG1	NC_041749.1	18307541	18364955	-	chrX1	125040914	63.08582035029449	75.9168076307795	23.705110933552817	19.356423286248845	35.80529501549895	32.08451792977298
YWHAQ	NC_041749.1	18392563	18423054	-	chrX1	125040914	496.0726564788146	427.2155733170089	221.55161372512825	209.37006962877447	124.68167948084812	123.66849399222355
TAF1B	NC_041749.1	18659777	18723841	+	chrX1	125040914	14.494553909805079	19.47581356170737	5.976929679827419	16.607582109503447	16.84122571875247	13.933417410816904
GRHL1	NC_041749.1	18741101	18796347	+	chrX1	125040914	2.4295633220244706	2.375099214842362	2.43129342908234	2.176165931590107	3.821118440389216	6.326524662208756
KLF11	NC_041749.1	18820415	18837433	+	chrX1	125040914	77.55276558598565	69.43926431757306	49.63890751043111	54.17507819169055	101.04735431251483	96.10292224974253
MRPS16	NC_041749.1	18855541	18861036	-	chrX1	125040914	16.86889988360172	20.08038427093997	79.92877148108192	111.55713775625074	26.46478327232531	28.8459398288804
FBXW11	NC_041749.1	18867758	18990086	+	chrX1	125040914	72.33472617845582	89.21736323389672	28.06117832732534	43.0651784356779	41.395449770883175	34.41930679320716
NPM1	NC_041749.1	19450271	19465398	-	chrX1	125040914	1305.200068735305	1433.7826205672018	159.55363128352857	271.6771363016702	173.71936613250972	112.82302314272283
RANBP17	NC_041749.1	19534794	19784413	-	chrX1	125040914	10.767382904426631	12.005046940475939	0.8104311430274467	0.916280392248466	1.0614217889970043	0.9037892374583938
DOCK2	NC_041749.1	20490474	20850029	-	chrX1	125040914	4.638257251137626	6.779828667822742	16.816446217819518	8.475593628298311	27.243159250923114	19.958678993872862
SPDL1	NC_041749.1	20856606	20876255	-	chrX1	125040914	78.35341713528918	52.89993705785261	13.676025538588163	17.75293259981403	36.017579373298354	16.418837813827487
SLIT3	NC_041749.1	21073844	21666296	+	chrX1	125040914	43.48366172941524	68.92106085251655	61.99798244159967	20.27270367849731	5.7316776605838236	5.874630043479559
PANK3	NC_041749.1	21705852	21733133	+	chrX1	125040914	12.727598766514555	15.934756550487847	3.4443323578666485	5.039542157366563	16.27513409795407	12.201154705688316
LOC100078308	NC_041749.1	21765293	21864595	+	chrX1	125040914	38.762578455935866	54.28181296466998	50.55064254633699	82.46523530236195	17.33655588695107	24.40230941137663
LOC114806461	NC_041749.1	21848003	21850384	-	chrX1	125040914	2.92651945607493	5.009300162212981	2.7352051077176327	5.039542157366563	0.9198988837974038	1.3556838561875906
RARS1	NC_041749.1	21865120	21888579	-	chrX1	125040914	182.60377058943007	192.94442348937588	24.41423818370183	35.50586519962806	25.403361483328307	22.293467857307046
WWC1	NC_041749.1	21900463	22016115	-	chrX1	125040914	21.09302702303063	17.100714346865008	6.584753037098004	5.3831473044597375	92.20217273753978	109.81039235119485
MAT2B	NC_041749.1	25345207	25372300	-	chrX1	125040914	91.55036336174027	76.08954211913166	90.46437634043873	105.48678015760466	94.25425486293399	101.2243945953401
HMMR	NC_041749.1	25377891	25400743	-	chrX1	125040914	56.846260000549826	11.702761585859639	2.2286856433254782	4.58140196124233	5.873200565783424	3.5398411800453755
NUDCD2	NC_041749.1	25401238	25407215	+	chrX1	125040914	38.376057018341065	42.01766429166579	34.84853915018021	46.61576495564071	27.880012324321317	27.49025597269281
CCNG1	NC_041749.1	25408917	25417818	-	chrX1	125040914	6.294777697972491	9.111744260577062	14.486456681615609	19.241888237217786	13.656960351761457	11.749260086959119
PTTG1	NC_041749.1	27165141	27174006	-	chrX1	125040914	15.93020496372863	3.5842406333075645	11.548643788141115	20.845378923652603	7.3591910703792305	3.690472719621775
SLU7	NC_041749.1	27177317	27195197	+	chrX1	125040914	77.96689569769437	68.18693927701982	21.273817504470475	30.92446323838573	45.57037547427139	33.89209640468977
C1QTNF2	NC_041749.1	27202753	27213865	+	chrX1	125040914	0.9939122681009197	2.6342009473706196	6.989968608611727	9.620944118608893	7.642236880778432	3.5398411800453755
CCNJL	NC_041749.1	27228042	27272460	+	chrX1	125040914	0.6349995046200321	3.066037168251049	0.9117350359058776	2.176165931590107	19.24711510714568	18.527679367897072
PWWP2A	NC_041749.1	27353083	27378006	+	chrX1	125040914	15.046727392083367	19.95083340467584	7.496488073003881	10.766294608919475	31.27656204911173	23.19725709476544
TTC1	NC_041749.1	27399513	27443238	-	chrX1	125040914	22.363026032270692	29.105761287340947	14.182545002980318	25.884921081019165	22.289857568937094	11.67394431717092
UBLCP1	NC_041749.1	27866319	27889061	-	chrX1	125040914	24.95824139897865	19.605364427971498	7.8003997516391745	12.827925491478524	12.454015657564852	6.778419280937953
RNF145	NC_041749.1	27913181	27964191	+	chrX1	125040914	36.69192789739228	18.30985576533021	8.003007537396035	10.651759559888417	79.04054255397693	50.53688152788185
EBF1	NC_041749.1	27988242	28334485	+	chrX1	125040914	20.8445489560054	12.566434027620497	13.574721645709731	15.233161521130748	1.4152290519960058	2.184157323857785
CLINT1	NC_041749.1	28838972	28909424	+	chrX1	125040914	113.19556386704919	139.91493556525916	37.58374425789784	39.28552181765298	215.8931918819907	134.13738599278327
LSM11	NC_041749.1	28938450	28962724	-	chrX1	125040914	23.467372996827272	14.034677178613958	11.852555466776408	8.131988481205136	5.7316776605838236	6.703103511149754
THG1L	NC_041749.1	28962182	28971279	-	chrX1	125040914	26.642370519927432	22.58503435204646	18.538612396752843	27.03027157132975	11.675639678967048	10.16762892140693
SOX30	NC_041749.1	28984357	29001135	+	chrX1	125040914	0.9110862457591764	0.9500396859369448	12.764290502682286	13.05699558954064	3.7503569877894156	4.594261957080168
MED7	NC_041749.1	29295510	29300694	+	chrX1	125040914	30.56280224410328	21.073607578964957	15.499495610399917	15.233161521130748	24.483462599530903	12.502417784841114
SGCD	NC_041749.1	29533399	29909440	-	chrX1	125040914	1.960215862087925	1.2091414184652025	9.421262037694067	10.079084314733127	1.698274862395207	1.5063153957639897
MRPL22	NC_041749.1	30511730	30525842	-	chrX1	125040914	23.991937804991647	24.744215456448607	8.306919216031329	19.58549338431096	25.757168746327306	17.171995511709483
GEMIN5	NC_041749.1	30528205	30566011	+	chrX1	125040914	86.00101986484347	123.80744452641913	18.842524075388134	20.043633580435195	35.45148775249995	22.745362476036245
CNOT8	NC_041749.1	30566665	30582862	-	chrX1	125040914	27.995195551509237	24.48511372392035	41.43329218727821	26.22852622811234	32.19646093290913	50.461565758093656
FAXDC2	NC_041749.1	30597402	30632506	+	chrX1	125040914	28.989107819610158	46.12010839002986	176.1674697155912	205.4758779617185	3113.5746758438127	4373.285488521591
LARP1	NC_041749.1	30638636	30682670	-	chrX1	125040914	86.60841069534959	92.4129512684119	94.71913984133283	54.17507819169055	128.00746775303872	135.04117523024166
SAP30L	NC_041749.1	30937131	30949593	-	chrX1	125040914	23.77106841208033	23.362339549631233	16.512534539184227	32.18434877772737	24.554224052130703	22.293467857307046
GALNT10	NC_041749.1	30971397	31129148	-	chrX1	125040914	66.34364389573639	100.70420670931615	10.130389287843084	12.255250246323232	16.34589555055387	27.942150591422006
MFAP3	NC_041749.1	31266858	31283117	-	chrX1	125040914	50.71713434726082	49.70434902333743	15.195583931764626	16.263976962410272	31.20580059651193	21.013099770907655
FAM114A2	NC_041749.1	31283584	31303110	+	chrX1	125040914	50.247786887324274	60.75935627787643	20.868601932956754	38.254706376373456	35.66377211029935	22.97130978540084
GRIA1	NC_041749.1	31451394	31680954	-	chrX1	125040914	5.5217348227828875	5.095667406389068	1.316950607419601	0.916280392248466	1.4152290519960058	1.2803680863993911
GLRA1	NC_041749.1	32652373	32756914	+	chrX1	125040914	0.49695613405045985	0.5182034650565154	3.140420679231356	0.916280392248466	0.9198988837974038	2.4101046332223834
G3BP1	NC_041749.1	32779592	32805086	-	chrX1	125040914	163.19487268734824	165.9978433064371	45.38414400953701	46.50122990660965	35.52224920509975	21.91688900836605
ATOX1	NC_041749.1	32822438	32834390	+	chrX1	125040914	39.121491219416754	40.37668665232015	94.21262037694068	109.03736667756746	138.48016273780917	142.34680489969702
SPARC	NC_041749.1	32863628	32889602	+	chrX1	125040914	4895.6529199016495	2768.2860939539933	257.2105840183359	318.98011155149726	7.0053838073802295	4.292998877927371
FAT2	NC_041749.1	32967235	33065527	+	chrX1	125040914	0.9386949198730908	0.4750198429684724	3.4443323578666485	3.5505865199628057	8.066805596377234	11.146733928653523
LOC100077857	NC_041749.1	33067255	33112924	-	chrX1	125040914	18.30455093752527	13.861942690261786	37.38113647214098	25.312245835863873	19.24711510714568	19.280837065779068
GM2A	NC_041749.1	33124595	33140810	-	chrX1	125040914	9.110862457591764	11.702761585859639	7.699095858760743	10.880829657950533	43.51829334887718	62.36145738462917
ANXA6	NC_041749.1	33258717	33300862	+	chrX1	125040914	367.5818871526568	147.68798754110688	558.2857536530323	417.8238588653005	398.5992624946751	389.8344244237205
TNIP1	NC_041749.1	33311001	33359181	+	chrX1	125040914	73.85320325472112	64.99135124250463	126.42725831228168	146.94846790684772	81.23414758457074	94.44597531440215
GPX3	NC_041749.1	33361080	33373246	-	chrX1	125040914	12.589555395944982	8.593540795520546	2683.2362106709975	2052.239008538502	19842.572730773	26837.117617089545
SMIM3	NC_041749.1	33416698	33428994	-	chrX1	125040914	8.696732345883047	1.5114267730815032	3.8495479293803716	3.5505865199628057	1.5567519571956066	1.6569469353403887
DCTN4	NC_041749.1	33443164	33469147	+	chrX1	125040914	176.61268830671065	188.1510414376031	143.95283178025022	222.99974046347043	235.49411425213538	197.32731684508263
RBM22	NC_041749.1	33470568	33490005	+	chrX1	125040914	62.7269075868136	66.84824699229048	49.537603617552676	40.08726716087039	73.1673419881935	82.47076791807844
SYNPO	NC_041749.1	33516873	33574276	-	chrX1	125040914	3.727171005378449	3.152404412427135	38.29287150804686	61.276251231616165	34.177781605703544	35.473727570241955
NDST1	NC_041749.1	33644185	33703815	-	chrX1	125040914	24.51650261315602	27.378416403819227	114.57470284550527	60.3599708393677	158.93022253915146	253.96477572580866
RPS14	NC_041749.1	33739795	33746955	+	chrX1	125040914	365.1523238306323	303.3649451685017	841.0249186767328	785.7104363530597	532.1261235504982	506.3479202860651
TCOF1	NC_041749.1	33771759	33814193	-	chrX1	125040914	110.57273982622732	127.3053179155506	58.65495397661145	48.5628607891687	78.89901964877733	69.29050820514352
ARSI	NC_041749.1	33875369	33881358	+	chrX1	125040914	57.61930287573943	42.708602245074474	6.382145251341143	4.925007108335505	2.193605030593809	1.5063153957639897
PDGFRB	NC_041749.1	34075161	34140642	+	chrX1	125040914	320.9232279001414	290.5394094083529	251.63886991002218	169.8554777130594	82.08328501576834	112.44644429378182
CSF1R	NC_041749.1	34161953	34192642	+	chrX1	125040914	0.3589127634808877	0.820488819672816	126.93377777667384	79.83092917464761	195.86770079624722	217.58725891810832
LOC120638043	NC_041749.1	34179177	34187405	-	chrX1	125040914	0.49695613405045985	0.5613870871445583	9.5225659305725	4.695937010273388	12.383254204965052	12.351786245264716
HMGXB3	NC_041749.1	34193382	34229665	-	chrX1	125040914	61.84343001516834	59.37748037105905	97.2517371632936	68.835564467666	62.27007828782426	74.33666478095289
MIR1413	NC_041749.1	34194840	34194930	-	chrX1	125040914	3.8376057018341068	3.6706078774836506	1.6208622860548934	2.5197710786832817	1.4859905045958062	1.3556838561875906
LOC100092704	NC_041749.1	34270368	34282227	+	chrX1	125040914	3.975649072403679	3.972893232099951	5.369106322556834	4.925007108335505	3.0427424617914127	3.163262331104378
RNF130	NC_041749.1	34420134	34531637	+	chrX1	125040914	109.74447960280989	101.3519610406368	80.43529094547408	76.50941275274691	124.25711076524932	120.05333704238997
TBC1D9B	NC_041749.1	34554314	34597366	+	chrX1	125040914	52.0147420306148	67.366450457347	56.8314839047997	54.40414828975267	65.59586656001487	66.42850895319194
UBTD2	NC_041749.1	34606687	34655098	+	chrX1	125040914	44.86409543511096	36.44697704230825	12.764290502682286	5.955822549615029	16.20437264535427	15.213785497216296
STK10	NC_041749.1	34676378	34776795	+	chrX1	125040914	39.121491219416754	103.59750938921503	23.806414826431247	24.166895345553293	57.67058386883724	42.779357239697305
SH3PXD2B	NC_041749.1	34780216	34861793	+	chrX1	125040914	51.766263963589566	54.75683280763845	16.309926753427366	11.682575001167942	4.528732966387219	4.594261957080168
NEURL1B	NC_041749.1	34952822	34996466	+	chrX1	125040914	0.9663035939870053	0.43183622088042944	8.914742573301913	4.123261765118097	3.821118440389216	4.895525036232966
DUSP1	NC_041749.1	35049910	35055271	-	chrX1	125040914	72.83168231250629	212.50660429525934	25.325973219607707	41.00354755311886	4.882540229386221	11.372681238018123
ERGIC1	NC_041749.1	35093095	35175119	+	chrX1	125040914	201.10158224575275	174.02999701481306	136.86155927876007	145.34497722041291	445.3725826631431	401.13178989195046
LOC103169489	NC_041749.1	35177006	35187142	-	chrX1	125040914	103.00796311901476	121.04369271278438	160.46536631943445	202.03982649078677	135.22513591821837	171.04211318900101
LOC103165713	NC_041749.1	35188497	35198467	-	chrX1	125040914	247.4565460830151	245.2397898379959	382.320891723198	298.13473262784464	212.99197232539888	315.4977596427676
LOC100084504	NC_041749.1	35199501	35205558	+	chrX1	125040914	228.62743033732545	163.0181733823621	151.55062374613252	176.38397550782972	113.00603980188107	131.1247552012553
LOC100681949	NC_041749.1	35206403	35214818	+	chrX1	125040914	27.111717979863975	41.54264444869732	122.17249481138758	130.11181569928218	72.7427732725947	102.3541311421631
LOC114806427	NC_041749.1	35218855	35223908	-	chrX1	125040914	0.4693474599365454	0.3886525987923865	2.329989536203909	4.466866912211272	1.7690363149950075	1.8075784749167876
CREBRF	NC_041749.1	35229379	35274920	+	chrX1	125040914	8.254993560060417	8.593540795520546	39.711126008344884	32.6424889738516	43.37677044367758	47.07235611762468
BNIP1	NC_041749.1	35276589	35285964	+	chrX1	125040914	23.688242389738587	33.9855105832898	36.672009221991964	42.836108337615784	39.272606192889164	37.205990275370546
STC2	NC_041749.1	35353835	35372789	-	chrX1	125040914	49.640396056818155	17.359816079393266	74.55966515852509	30.695393140323613	1.4152290519960058	3.0126307915279793
BOD1	NC_041749.1	35464122	35476295	-	chrX1	125040914	57.895389616878575	41.36990996034514	34.54462747154491	64.59776765351685	43.02296318067858	38.335726822193536
CPEB4	NC_041749.1	35586082	35661617	+	chrX1	125040914	10.5189048374014	11.443659853331381	18.336004610995982	17.86746764884509	37.079001162295356	20.56120515217846
LOC103166782	NC_041749.1	35675215	35682460	+	chrX1	125040914	2.7608674113914438	3.4115061449553927	6.787360822854866	9.048268873453601	5.024063134585821	3.8411042591981737
MSX2	NC_041749.1	35973290	35979352	+	chrX1	125040914	25.620849577712598	11.184558120803123	4.254763500894095	3.8941916670559804	1.698274862395207	2.786683482163381
SFXN1	NC_041749.1	36252402	36286536	+	chrX1	125040914	25.372371510687366	19.043977340826938	1.8234700718117551	2.5197710786832817	40.68783524488517	32.68704408807857
DPYSL3	NC_041749.1	36475343	36527880	+	chrX1	125040914	115.84599658198498	123.50515917180283	33.93680411427433	24.625035541677523	16.91198717135227	17.69920590022688
