chr	start	end	strand	coverage	numCs	numTs
NC_041751.1	29100001	29150000	*	71	65	6
NC_041751.1	29150001	29200000	*	11	9	2
NC_041751.1	29200001	29250000	*	47	45	2
NC_041751.1	29250001	29300000	*	59	51	8
NC_041751.1	29300001	29350000	*	63	55	8
NC_041751.1	29350001	29400000	*	63	47	16
NC_041751.1	29400001	29450000	*	20	18	2
NC_041751.1	29450001	29500000	*	176	116	60
NC_041751.1	29550001	29600000	*	44	39	5
NC_041751.1	29600001	29650000	*	351	297	54
NC_041751.1	29800001	29850000	*	115	100	15
NC_041751.1	29850001	29900000	*	105	62	43
NC_041751.1	29900001	29950000	*	67	51	16
NC_041751.1	29950001	30000000	*	38	28	10
NC_041751.1	30000001	30050000	*	40	34	6
NC_041751.1	30050001	30100000	*	121	115	6
NC_041751.1	30100001	30150000	*	45	37	8
NC_041751.1	30150001	30200000	*	87	66	21
NC_041751.1	30250001	30300000	*	146	102	44
NC_041751.1	30300001	30350000	*	179	153	26
NC_041751.1	30350001	30400000	*	105	91	14
NC_041751.1	30400001	30450000	*	91	76	15
NC_041751.1	30450001	30500000	*	24	16	8
NC_041751.1	30500001	30550000	*	80	53	27
NC_041751.1	30550001	30600000	*	120	101	19
NC_041751.1	30600001	30650000	*	43	34	9
NC_041751.1	30650001	30700000	*	25	9	16
NC_041751.1	30700001	30750000	*	12	6	6
NC_041751.1	30750001	30800000	*	91	75	16
NC_041751.1	30900001	30950000	*	245	227	18
NC_041751.1	30950001	31000000	*	88	83	5
NC_041751.1	31000001	31050000	*	2008	808	1200
NC_041751.1	31050001	31100000	*	407	355	52
NC_041751.1	31100001	31150000	*	406	397	9
NC_041751.1	31150001	31200000	*	2204	872	1332
NC_041751.1	31200001	31250000	*	1754	1224	530
NC_041751.1	31250001	31300000	*	2411	998	1413
NC_041751.1	31300001	31350000	*	1382	372	1010
NC_041751.1	31350001	31400000	*	380	323	57
NC_041751.1	31400001	31450000	*	1854	992	862
NC_041751.1	31450001	31500000	*	1023	568	455
NC_041751.1	31500001	31550000	*	2116	1860	256
NC_041751.1	31550001	31600000	*	1300	1239	61
NC_041751.1	31600001	31650000	*	906	706	200
NC_041751.1	31650001	31700000	*	388	289	99
NC_041751.1	31700001	31750000	*	223	184	39
NC_041751.1	31750001	31800000	*	87	65	22
NC_041751.1	31800001	31850000	*	1589	569	1020
NC_041751.1	31850001	31900000	*	271	188	83
NC_041751.1	31900001	31950000	*	373	317	56
NC_041751.1	31950001	32000000	*	713	360	353
NC_041751.1	32000001	32050000	*	61	61	0
NC_041751.1	32050001	32100000	*	877	673	204
NC_041751.1	32100001	32150000	*	473	407	66
NC_041751.1	32150001	32200000	*	1380	1150	230
NC_041751.1	32200001	32250000	*	2964	2588	376
NC_041751.1	32250001	32300000	*	8372	5447	2925
NC_041751.1	32300001	32350000	*	10498	8756	1742
NC_041751.1	32350001	32400000	*	5042	4307	735
NC_041751.1	32400001	32450000	*	3177	2512	665
NC_041751.1	32450001	32500000	*	1588	1241	347
NC_041751.1	32500001	32550000	*	1220	433	787
NC_041751.1	32550001	32600000	*	1974	1407	567
NC_041751.1	32600001	32650000	*	509	379	130
NC_041751.1	32650001	32700000	*	583	482	101
NC_041751.1	32700001	32750000	*	360	257	103
NC_041751.1	32750001	32800000	*	3988	2358	1630
NC_041751.1	32800001	32850000	*	840	332	508
NC_041751.1	32850001	32900000	*	8929	6887	2042
NC_041751.1	32900001	32950000	*	4641	3464	1177
NC_041751.1	32950001	33000000	*	10022	6933	3089
NC_041751.1	33000001	33050000	*	6083	4961	1122
NC_041751.1	33050001	33100000	*	2077	1838	239
NC_041751.1	33100001	33150000	*	4048	3412	636
NC_041751.1	33150001	33200000	*	9400	7560	1840
NC_041751.1	33200001	33250000	*	2277	1980	297
NC_041751.1	33250001	33300000	*	1119	850	269
NC_041751.1	33300001	33350000	*	597	494	103
NC_041751.1	33350001	33400000	*	264	149	115
NC_041751.1	33450001	33500000	*	656	216	440
NC_041751.1	33500001	33550000	*	1857	828	1029
NC_041751.1	33550001	33600000	*	573	400	173
NC_041751.1	33600001	33650000	*	2011	847	1164
NC_041751.1	33650001	33700000	*	4552	2269	2283
NC_041751.1	33700001	33750000	*	8750	6464	2286
NC_041751.1	33750001	33800000	*	10911	5613	5298
NC_041751.1	33800001	33850000	*	11927	8455	3472
NC_041751.1	33850001	33900000	*	2276	1804	472
NC_041752.1	1	50000	*	1327	855	472
NC_041752.1	50001	100000	*	4984	3473	1511
NC_041752.1	100001	150000	*	878	782	96
NC_041752.1	150001	200000	*	3701	1522	2179
NC_041752.1	200001	250000	*	1400	843	557
NC_041752.1	250001	300000	*	3569	1440	2129
NC_041752.1	300001	350000	*	2859	920	1939
NC_041752.1	350001	400000	*	2157	1214	943
NC_041752.1	400001	450000	*	3430	2021	1409
NC_041752.1	450001	500000	*	5147	3568	1579
NC_041752.1	500001	550000	*	3731	2248	1483
NC_041752.1	550001	600000	*	6444	3244	3200
NC_041752.1	600001	650000	*	4558	2650	1908
NC_041752.1	650001	700000	*	2766	1141	1625
NC_041752.1	700001	750000	*	5590	3443	2147
NC_041752.1	750001	800000	*	5908	4113	1795
NC_041752.1	800001	850000	*	3666	1677	1989
NC_041752.1	850001	900000	*	4419	1144	3275
NC_041752.1	900001	950000	*	2050	803	1247
NC_041752.1	950001	1000000	*	1787	1084	703
NC_041752.1	1000001	1050000	*	6487	3479	3008
NC_041752.1	1050001	1100000	*	3169	1615	1554
NC_041752.1	1100001	1150000	*	5063	2113	2950
NC_041752.1	1150001	1200000	*	7115	3691	3424
NC_041752.1	1200001	1250000	*	5656	3570	2086
NC_041752.1	1250001	1300000	*	7098	4405	2693
NC_041752.1	1300001	1350000	*	4448	2337	2111
NC_041752.1	1350001	1400000	*	8233	4645	3588
NC_041752.1	1400001	1450000	*	8463	4728	3735
NC_041752.1	1450001	1500000	*	7332	4852	2480
NC_041752.1	1500001	1550000	*	11647	6246	5401
NC_041752.1	1550001	1600000	*	4642	2842	1800
NC_041752.1	1600001	1650000	*	2883	2499	384
NC_041752.1	1650001	1700000	*	6312	5450	862
NC_041752.1	1700001	1750000	*	1566	702	864
NC_041752.1	1750001	1800000	*	1854	1121	733
NC_041752.1	1800001	1850000	*	3471	2596	875
NC_041752.1	1850001	1900000	*	4602	3874	728
NC_041752.1	1900001	1950000	*	1795	1410	385
NC_041752.1	1950001	2000000	*	1970	1712	258
NC_041752.1	2000001	2050000	*	3460	2984	476
NC_041752.1	2050001	2100000	*	4535	4035	500
NC_041752.1	2100001	2150000	*	11807	8526	3281
NC_041752.1	2150001	2200000	*	5724	3741	1983
NC_041752.1	2200001	2250000	*	10040	6419	3621
NC_041752.1	2250001	2300000	*	5987	4903	1084
NC_041752.1	2300001	2350000	*	2090	1394	696
NC_041752.1	2350001	2400000	*	3018	2055	963
NC_041752.1	2400001	2450000	*	3890	2620	1270
NC_041752.1	2450001	2500000	*	5020	3498	1522
NC_041752.1	2500001	2550000	*	1389	933	456
NC_041752.1	2550001	2600000	*	3819	1870	1949
NC_041752.1	2600001	2650000	*	1372	1240	132
NC_041752.1	2650001	2700000	*	2150	1998	152
NC_041752.1	2700001	2750000	*	2657	2384	273
NC_041752.1	2750001	2800000	*	2368	1768	600
NC_041752.1	2800001	2850000	*	3294	1962	1332
NC_041752.1	2850001	2900000	*	7254	6432	822
NC_041752.1	2900001	2950000	*	707	574	133
NC_041752.1	2950001	3000000	*	2478	705	1773
NC_041752.1	3000001	3050000	*	1845	1461	384
NC_041752.1	3050001	3100000	*	2450	1342	1108
NC_041752.1	3100001	3150000	*	3894	3750	144
NC_041752.1	3150001	3200000	*	3524	2495	1029
NC_041752.1	3200001	3250000	*	2823	1242	1581
NC_041752.1	3250001	3300000	*	3357	1848	1509
NC_041752.1	3300001	3350000	*	1108	359	749
NC_041752.1	3350001	3400000	*	408	112	296
NC_041752.1	3400001	3450000	*	1298	912	386
NC_041752.1	3450001	3500000	*	2418	1789	629
NC_041752.1	3500001	3550000	*	833	490	343
NC_041752.1	3550001	3600000	*	1002	808	194
NC_041752.1	3600001	3650000	*	3685	1614	2071
NC_041752.1	3650001	3700000	*	4270	3094	1176
NC_041752.1	3700001	3750000	*	8436	7339	1097
NC_041752.1	3750001	3800000	*	5291	4197	1094
NC_041752.1	3800001	3850000	*	6254	4603	1651
NC_041752.1	3850001	3900000	*	2249	1528	721
NC_041752.1	3900001	3950000	*	2193	1985	208
NC_041752.1	3950001	4000000	*	3952	3456	496
NC_041752.1	4000001	4050000	*	3146	2518	628
NC_041752.1	4050001	4100000	*	5736	4704	1032
NC_041752.1	4100001	4150000	*	7614	7180	434
NC_041752.1	4150001	4200000	*	9019	8060	959
NC_041752.1	4200001	4250000	*	1730	1492	238
NC_041752.1	4250001	4300000	*	2098	1815	283
NC_041752.1	4300001	4350000	*	1628	592	1036
NC_041752.1	4350001	4400000	*	2189	1009	1180
NC_041752.1	4400001	4450000	*	6396	3808	2588
NC_041752.1	4450001	4500000	*	10449	8077	2372
NC_041752.1	4500001	4550000	*	7532	4286	3246
NC_041752.1	4550001	4600000	*	3402	2824	578
NC_041752.1	4600001	4650000	*	5110	3721	1389
NC_041752.1	4650001	4700000	*	6586	5408	1178
NC_041752.1	4700001	4750000	*	7654	5102	2552
NC_041752.1	4750001	4800000	*	3224	2388	836
NC_041752.1	4800001	4850000	*	2341	1577	764
NC_041752.1	4850001	4900000	*	2545	1539	1006
NC_041752.1	4900001	4950000	*	4008	3549	459
NC_041752.1	4950001	5000000	*	2199	1758	441
NC_041752.1	5000001	5050000	*	4444	4062	382
NC_041752.1	5050001	5100000	*	11980	8378	3602
NC_041752.1	5100001	5150000	*	9623	8527	1096
NC_041752.1	5250001	5300000	*	4883	4072	811
NC_041752.1	5300001	5350000	*	1186	866	320
NC_041752.1	5350001	5400000	*	76	60	16
NC_041752.1	5400001	5450000	*	107	91	16
NC_041752.1	5450001	5500000	*	186	107	79
NC_041752.1	5500001	5550000	*	148	78	70
NC_041752.1	5550001	5600000	*	22	17	5
NC_041752.1	5600001	5650000	*	1862	1147	715
NC_041752.1	5650001	5700000	*	407	233	174
NC_041752.1	6300001	6350000	*	10	6	4
NC_041752.1	6350001	6400000	*	50	24	26
NC_041752.1	6400001	6450000	*	253	180	73
NC_041752.1	6450001	6500000	*	99	75	24
NC_041752.1	6500001	6550000	*	54	38	16
NC_041752.1	6550001	6600000	*	10	8	2
NC_041752.1	6600001	6650000	*	119	68	51
NC_041752.1	6650001	6700000	*	268	146	122
NC_041752.1	6700001	6750000	*	207	133	74
NC_041752.1	6750001	6800000	*	173	92	81
NC_041752.1	6800001	6850000	*	121	84	37
NC_041752.1	6850001	6900000	*	271	195	76
NC_041752.1	6900001	6950000	*	467	235	232
NC_041752.1	6950001	7000000	*	373	247	126
NC_041752.1	7000001	7050000	*	182	117	65
NC_041752.1	7050001	7100000	*	241	176	65
NC_041752.1	7100001	7150000	*	21876	14102	7774
NC_041752.1	7150001	7200000	*	158	91	67
NC_041752.1	7200001	7250000	*	343	254	89
NC_041752.1	7250001	7300000	*	643	493	150
NC_041752.1	7300001	7350000	*	262	157	105
NC_041752.1	7350001	7400000	*	679	446	233
NC_041752.1	7400001	7450000	*	922	694	228
NC_041752.1	7450001	7500000	*	322	196	126
NC_041752.1	7500001	7550000	*	545	363	182
NC_041752.1	7550001	7600000	*	220	143	77
NC_041752.1	7600001	7650000	*	319	190	129
NC_041752.1	7650001	7700000	*	147	87	60
NC_041752.1	7700001	7750000	*	307	215	92
NC_041752.1	7750001	7800000	*	1740	1059	681
NC_041752.1	7800001	7850000	*	831	465	366
NC_041752.1	7850001	7900000	*	173	121	52
NC_041752.1	7900001	7950000	*	277	181	96
NC_041752.1	7950001	8000000	*	51914	36489	15425
NC_041752.1	8000001	8050000	*	6705	4567	2138
NC_041752.1	8050001	8100000	*	431	214	217
NC_041752.1	8100001	8150000	*	351	216	135
NC_041752.1	8150001	8200000	*	1262	802	460
NC_041752.1	8200001	8250000	*	6274	4079	2195
NC_041752.1	8250001	8300000	*	1620	1005	615
NC_041752.1	8300001	8350000	*	3087	1544	1543
NC_041752.1	8350001	8400000	*	1883	1154	729
NC_041752.1	8400001	8450000	*	1913	1109	804
NC_041752.1	8450001	8500000	*	6666	4705	1961
NC_041752.1	8500001	8550000	*	5134	3735	1399
NC_041752.1	8550001	8600000	*	1296	723	573
NC_041752.1	8600001	8650000	*	1111	608	503
NC_041753.1	1	50000	*	9632	3422	6210
NC_041753.1	50001	100000	*	9454	3335	6119
NC_041753.1	100001	150000	*	7698	3181	4517
NC_041753.1	150001	200000	*	8886	3808	5078
NC_041753.1	200001	250000	*	5692	4083	1609
NC_041753.1	250001	300000	*	6077	4352	1725
NC_041753.1	300001	350000	*	4500	2267	2233
NC_041753.1	350001	400000	*	6222	3560	2662
NC_041753.1	400001	450000	*	11762	6011	5751
NC_041753.1	450001	500000	*	7992	5974	2018
NC_041753.1	500001	550000	*	13903	9070	4833
NC_041753.1	550001	600000	*	10268	6448	3820
NC_041753.1	600001	650000	*	6448	3564	2884
NC_041753.1	650001	700000	*	9555	5130	4425
NC_041753.1	700001	750000	*	10892	8592	2300
NC_041753.1	750001	800000	*	8891	5646	3245
NC_041753.1	800001	850000	*	6720	3445	3275
NC_041753.1	850001	900000	*	8177	5345	2832
NC_041753.1	900001	950000	*	6646	4251	2395
NC_041753.1	950001	1000000	*	6681	3728	2953
NC_041753.1	1000001	1050000	*	5470	3249	2221
NC_041753.1	1050001	1100000	*	9398	6434	2964
NC_041753.1	1100001	1150000	*	6205	3806	2399
NC_041753.1	1150001	1200000	*	9766	7058	2708
NC_041753.1	1200001	1250000	*	11059	7143	3916
NC_041753.1	1250001	1300000	*	6480	3322	3158
NC_041753.1	1300001	1350000	*	4397	1984	2413
NC_041753.1	1350001	1400000	*	1055	861	194
NC_041753.1	1400001	1450000	*	1605	642	963
NC_041753.1	1450001	1500000	*	1565	536	1029
NC_041753.1	1500001	1550000	*	2900	1143	1757
NC_041753.1	1550001	1600000	*	1915	762	1153
NC_041753.1	1600001	1650000	*	1940	709	1231
NC_041753.1	1650001	1700000	*	639	411	228
NC_041753.1	1700001	1750000	*	767	468	299
NC_041753.1	1750001	1800000	*	3389	1107	2282
NC_041753.1	1800001	1850000	*	984	305	679
NC_041753.1	1850001	1900000	*	2815	1672	1143
NC_041753.1	1900001	1950000	*	8102	2891	5211
NC_041753.1	1950001	2000000	*	6511	3584	2927
NC_041753.1	2000001	2050000	*	6189	3585	2604
NC_041753.1	2050001	2100000	*	9217	4834	4383
NC_041753.1	2100001	2150000	*	7914	4910	3004
NC_041753.1	2150001	2200000	*	5628	1809	3819
NC_041753.1	2200001	2250000	*	7783	3774	4009
NC_041753.1	2250001	2300000	*	1641	1120	521
NC_041753.1	2300001	2350000	*	1682	435	1247
NC_041753.1	2350001	2400000	*	171	117	54
NC_041753.1	2400001	2450000	*	522	246	276
NC_041753.1	2450001	2500000	*	63	56	7
NC_041753.1	2500001	2550000	*	199	130	69
NC_041753.1	2550001	2600000	*	422	159	263
NC_041753.1	2600001	2650000	*	744	381	363
NC_041753.1	2650001	2700000	*	603	388	215
NC_041753.1	2700001	2750000	*	350	273	77
NC_041753.1	2750001	2800000	*	1193	937	256
NC_041753.1	2800001	2850000	*	700	352	348
NC_041753.1	2850001	2900000	*	298	194	104
NC_041753.1	2900001	2950000	*	3466	1085	2381
NC_041753.1	2950001	3000000	*	2522	1288	1234
NC_041753.1	3000001	3050000	*	4128	1351	2777
NC_041753.1	3050001	3100000	*	3488	1657	1831
NC_041753.1	3100001	3150000	*	1497	993	504
NC_041753.1	3150001	3200000	*	3478	1869	1609
NC_041753.1	3200001	3250000	*	7777	4095	3682
NC_041753.1	3250001	3300000	*	7435	4266	3169
NC_041753.1	3300001	3350000	*	8320	5068	3252
NC_041753.1	3350001	3400000	*	1909	1344	565
NC_041753.1	3400001	3450000	*	2312	1157	1155
NC_041753.1	3450001	3500000	*	1892	1387	505
NC_041753.1	3500001	3550000	*	11005	8916	2089
NC_041753.1	3550001	3600000	*	7292	4915	2377
NC_041753.1	3600001	3650000	*	660	274	386
NC_041753.1	3650001	3700000	*	1210	394	816
NC_041753.1	3700001	3750000	*	1272	253	1019
NC_041753.1	3750001	3800000	*	965	695	270
NC_041753.1	3800001	3850000	*	755	279	476
NC_041753.1	3850001	3900000	*	1038	540	498
NC_041753.1	3900001	3950000	*	1796	1351	445
NC_041753.1	3950001	4000000	*	2979	2624	355
NC_041753.1	4000001	4050000	*	1173	491	682
NC_041753.1	4050001	4100000	*	709	232	477
NC_041753.1	4100001	4150000	*	840	309	531
NC_041753.1	4150001	4200000	*	8130	6075	2055
NC_041753.1	4200001	4250000	*	8952	5108	3844
NC_041753.1	4250001	4300000	*	12547	8742	3805
NC_041753.1	4300001	4350000	*	7782	5008	2774
NC_041753.1	4350001	4400000	*	8811	6747	2064
NC_041753.1	4400001	4450000	*	8274	3979	4295
NC_041753.1	4450001	4500000	*	9573	5675	3898
NC_041753.1	4500001	4550000	*	10676	8942	1734
NC_041753.1	4550001	4600000	*	9388	6176	3212
NC_041753.1	4600001	4650000	*	9995	5827	4168
NC_041753.1	4650001	4700000	*	9057	6671	2386
NC_041753.1	4700001	4750000	*	9158	7748	1410
NC_041753.1	4750001	4800000	*	10381	7490	2891
NC_041753.1	4800001	4850000	*	5985	3827	2158
NC_041753.1	4850001	4900000	*	9081	5901	3180
NC_041753.1	4900001	4950000	*	6563	5076	1487
NC_041753.1	4950001	5000000	*	11366	7690	3676
NC_041753.1	5000001	5050000	*	7045	5274	1771
NC_041753.1	5050001	5100000	*	5599	3144	2455
NC_041753.1	5100001	5150000	*	9989	8542	1447
NC_041753.1	5150001	5200000	*	12029	8495	3534
NC_041753.1	5200001	5250000	*	3860	3170	690
NC_041753.1	5250001	5300000	*	4434	1866	2568
NC_041753.1	5300001	5350000	*	8258	5754	2504
NC_041753.1	5350001	5400000	*	7410	5605	1805
NC_041753.1	5400001	5450000	*	4797	3353	1444
NC_041753.1	5450001	5500000	*	7074	3220	3854
NC_041753.1	5500001	5550000	*	4975	3487	1488
NC_041753.1	5550001	5600000	*	4762	1931	2831
NC_041753.1	5600001	5650000	*	4708	3251	1457
NC_041753.1	5650001	5700000	*	5559	3558	2001
NC_041753.1	5700001	5750000	*	3213	2211	1002
NC_041753.1	5750001	5800000	*	5930	5050	880
NC_041753.1	5800001	5850000	*	5130	3347	1783
NC_041753.1	5850001	5900000	*	5903	4513	1390
NC_041753.1	5900001	5950000	*	1300	1057	243
NC_041753.1	5950001	6000000	*	1138	965	173
NC_041753.1	6000001	6050000	*	3520	2826	694
NC_041753.1	6050001	6100000	*	7619	4138	3481
NC_041753.1	6100001	6150000	*	4805	2339	2466
NC_041753.1	6150001	6200000	*	6406	4478	1928
NC_041753.1	6200001	6250000	*	5144	3843	1301
NC_041753.1	6250001	6300000	*	2559	1055	1504
NC_041753.1	6300001	6350000	*	6682	3118	3564
NC_041753.1	6350001	6400000	*	2657	977	1680
NC_041753.1	6400001	6450000	*	1468	990	478
NC_041753.1	6450001	6500000	*	2273	1747	526
NC_041753.1	6500001	6550000	*	5160	3056	2104
NC_041753.1	6550001	6600000	*	4508	1726	2782
NC_041753.1	6600001	6650000	*	9859	4765	5094
NC_041753.1	6650001	6700000	*	12747	10182	2565
NC_041753.1	6700001	6750000	*	6920	4926	1994
NC_041753.1	6750001	6800000	*	4731	2146	2585
NC_041753.1	6800001	6850000	*	4227	2123	2104
NC_041753.1	6850001	6900000	*	7060	3572	3488
NC_041753.1	6900001	6950000	*	7580	4294	3286
NC_041753.1	6950001	7000000	*	7324	4331	2993
NC_041753.1	7000001	7050000	*	5010	2953	2057
NC_041753.1	7050001	7100000	*	4832	2523	2309
NC_041753.1	7100001	7150000	*	8842	4892	3950
NC_041753.1	7150001	7200000	*	9590	4433	5157
NC_041753.1	7200001	7250000	*	3525	1302	2223
NC_041753.1	7250001	7300000	*	5138	2692	2446
NC_041753.1	7300001	7350000	*	4169	2381	1788
NC_041753.1	7350001	7400000	*	3848	1591	2257
NC_041753.1	7400001	7450000	*	4360	1958	2402
NC_041753.1	7450001	7500000	*	4585	2931	1654
NC_041753.1	7500001	7550000	*	7414	2888	4526
NC_041753.1	7550001	7600000	*	5140	3455	1685
NC_041753.1	7600001	7650000	*	3575	2386	1189
NC_041753.1	7650001	7700000	*	6296	3341	2955
NC_041753.1	7700001	7750000	*	8871	6630	2241
NC_041753.1	7750001	7800000	*	10773	6251	4522
NC_041753.1	7800001	7850000	*	7752	4471	3281
NC_041753.1	7850001	7900000	*	6318	3221	3097
NC_041753.1	7900001	7950000	*	7895	4631	3264
NC_041753.1	7950001	8000000	*	4205	2220	1985
NC_041753.1	8000001	8050000	*	4933	2024	2909
NC_041753.1	8050001	8100000	*	6064	3526	2538
NC_041753.1	8100001	8150000	*	2553	1542	1011
NC_041753.1	8150001	8200000	*	6008	2303	3705
NC_041753.1	8200001	8250000	*	4495	2004	2491
NC_041753.1	8250001	8300000	*	4683	2876	1807
NC_041753.1	8300001	8350000	*	5133	2535	2598
NC_041753.1	8350001	8400000	*	6545	3117	3428
NC_041753.1	8400001	8450000	*	9098	4861	4237
NC_041753.1	8450001	8500000	*	2803	1209	1594
NC_041753.1	8500001	8550000	*	363	322	41
NC_041753.1	8550001	8600000	*	3128	746	2382
NC_041753.1	8600001	8650000	*	351	181	170
NC_041753.1	8650001	8700000	*	85	54	31
NC_041753.1	8700001	8750000	*	97	48	49
NC_041753.1	8750001	8800000	*	1276	1069	207
NC_041753.1	8800001	8850000	*	4989	4260	729
NC_041753.1	8850001	8900000	*	6655	5806	849
NC_041753.1	8900001	8950000	*	1781	1626	155
NC_041753.1	9000001	9050000	*	536	273	263
NC_041753.1	9050001	9100000	*	202	146	56
NC_041753.1	9100001	9150000	*	190	122	68
NC_041753.1	9150001	9200000	*	492	322	170
NC_041753.1	9200001	9250000	*	145	115	30
NC_041753.1	9250001	9300000	*	129	97	32
NC_041753.1	9300001	9350000	*	233	173	60
NC_041753.1	9450001	9500000	*	13	5	8
NC_041753.1	9500001	9550000	*	1317	859	458
NC_041753.1	9550001	9600000	*	929	626	303
NC_041753.1	9600001	9650000	*	207	131	76
NC_041753.1	9650001	9700000	*	40	23	17
NC_041753.1	9700001	9750000	*	22	13	9
NC_041753.1	9750001	9800000	*	32	22	10
NC_041753.1	9800001	9850000	*	55	31	24
NC_041753.1	9850001	9900000	*	46	31	15
NC_041753.1	9900001	9950000	*	88	28	60
NC_041753.1	9950001	10000000	*	135	82	53
NC_041753.1	10000001	10050000	*	226	192	34
NC_041753.1	10050001	10100000	*	267	178	89
NC_041753.1	10100001	10150000	*	840	507	333
NC_041753.1	10150001	10200000	*	88	62	26
NC_041753.1	10200001	10250000	*	922	734	188
NC_041753.1	10250001	10300000	*	37	14	23
NC_041753.1	11100001	11150000	*	166	85	81
NC_041753.1	11150001	11200000	*	94	71	23
NC_041753.1	11200001	11250000	*	502	263	239
NC_041753.1	11250001	11300000	*	589	411	178
NC_041753.1	11300001	11350000	*	317	206	111
NC_041753.1	11350001	11400000	*	10	9	1
NC_041753.1	11400001	11450000	*	11	10	1
NC_041753.1	11450001	11500000	*	40	39	1
NC_041753.1	11500001	11550000	*	25	14	11
NC_041753.1	11550001	11600000	*	62	42	20
NC_041753.1	11600001	11650000	*	1029	113	916
NC_041753.1	11650001	11700000	*	195	181	14
NC_041753.1	11700001	11750000	*	40	32	8
NC_041753.1	11800001	11850000	*	215	179	36
NC_041753.1	11850001	11900000	*	286	222	64
NC_041753.1	11900001	11950000	*	48	45	3
NC_041753.1	11950001	12000000	*	236	201	35
NC_041753.1	12000001	12050000	*	286	235	51
NC_041753.1	12050001	12100000	*	233	191	42
NC_041753.1	12100001	12150000	*	183	152	31
NC_041753.1	12150001	12200000	*	86	78	8
NC_041753.1	12200001	12250000	*	52	41	11
NC_041753.1	12250001	12300000	*	158	132	26
NC_041753.1	12300001	12350000	*	28	26	2
NC_041753.1	12350001	12400000	*	18	18	0
NC_041753.1	12400001	12450000	*	44	24	20
NC_041753.1	12450001	12500000	*	106	91	15
NC_041753.1	12500001	12550000	*	2212	556	1656
NC_041753.1	12550001	12600000	*	109	93	16
NC_041753.1	12600001	12650000	*	146	131	15
NC_041753.1	12650001	12700000	*	196	188	8
NC_041753.1	12700001	12750000	*	10	9	1
NC_041753.1	12750001	12800000	*	718	655	63
NC_041753.1	12800001	12850000	*	1295	775	520
NC_041753.1	12850001	12900000	*	3096	2433	663
NC_041753.1	12900001	12950000	*	5517	2924	2593
NC_041753.1	12950001	13000000	*	1648	1434	214
NC_041753.1	13000001	13050000	*	1027	894	133
NC_041753.1	13050001	13100000	*	3539	2602	937
NC_041753.1	13100001	13150000	*	2671	2352	319
NC_041753.1	13150001	13200000	*	6303	5239	1064
NC_041753.1	13200001	13250000	*	1711	1294	417
NC_041753.1	13250001	13300000	*	1590	1370	220
NC_041753.1	13300001	13350000	*	6851	6418	433
NC_041753.1	13350001	13400000	*	9370	7795	1575
NC_041753.1	13400001	13450000	*	8454	5654	2800
NC_041753.1	13450001	13500000	*	3704	2878	826
NC_041753.1	13500001	13550000	*	1600	1458	142
NC_041753.1	13550001	13600000	*	1013	963	50
NC_041753.1	13600001	13650000	*	1324	1087	237
NC_041753.1	13650001	13700000	*	1059	985	74
NC_041753.1	13700001	13750000	*	1403	1275	128
NC_041753.1	13750001	13800000	*	2202	1160	1042
NC_041753.1	13800001	13850000	*	882	616	266
NC_041753.1	13850001	13900000	*	812	690	122
NC_041753.1	13900001	13950000	*	791	596	195
NC_041753.1	13950001	14000000	*	264	208	56
NC_041753.1	14000001	14050000	*	79	74	5
NC_041753.1	14050001	14100000	*	354	316	38
NC_041753.1	14100001	14150000	*	328	280	48
NC_041753.1	14150001	14200000	*	209	185	24
NC_041753.1	14200001	14250000	*	428	348	80
NC_041753.1	14250001	14300000	*	54	53	1
NC_041753.1	14300001	14350000	*	1387	510	877
NC_041753.1	14350001	14400000	*	180	141	39
NC_041753.1	14400001	14450000	*	96	67	29
NC_041753.1	14450001	14500000	*	80	49	31
NC_041753.1	14500001	14550000	*	99	75	24
NC_041753.1	14550001	14600000	*	103	78	25
NC_041753.1	14700001	14750000	*	22	18	4
NC_041753.1	14750001	14800000	*	20	15	5
NC_041753.1	14850001	14900000	*	12	12	0
NC_041753.1	14900001	14950000	*	173	151	22
NC_041753.1	14950001	15000000	*	2416	860	1556
NC_041753.1	15000001	15050000	*	130	107	23
NC_041753.1	15050001	15100000	*	203	172	31
NC_041753.1	15100001	15150000	*	1360	215	1145
NC_041753.1	15150001	15200000	*	211	171	40
NC_041753.1	15200001	15250000	*	1067	288	779
NC_041753.1	15250001	15300000	*	1099	360	739
NC_041753.1	15300001	15350000	*	107	25	82
NC_041753.1	15400001	15450000	*	535	122	413
NC_041753.1	15450001	15500000	*	762	119	643
NC_041753.1	15500001	15550000	*	41	41	0
NC_041753.1	15550001	15600000	*	142	137	5
NC_041753.1	15600001	15650000	*	165	124	41
NC_041753.1	15650001	15700000	*	30	30	0
NC_041753.1	15700001	15750000	*	11	9	2
NC_041753.1	15750001	15800000	*	51	44	7
NC_041753.1	15800001	15850000	*	68	54	14
NC_041753.1	15850001	15900000	*	515	72	443
NC_041753.1	15900001	15950000	*	322	259	63
NC_041753.1	15950001	16000000	*	49	43	6
NC_041753.1	16000001	16050000	*	36	27	9
NC_041753.1	16050001	16100000	*	26	15	11
NC_041753.1	16100001	16150000	*	34	27	7
NC_041753.1	16200001	16250000	*	121	102	19
NC_041753.1	16350001	16400000	*	2074	320	1754
NC_041753.1	16400001	16450000	*	160	144	16
NC_041753.1	16500001	16550000	*	498	463	35
