Geneid	species	chr	gstart	gend	gstrand	Length	ghf1	ghf2	ghf3	ghm1	ghm2	ghm3	glf2	glf3	glm2	glm5
TSPAN32	gga	chr5	13848802	13869151	-	2705	1.8575138059983893	1.3665398693065305	1.2530133669237953	1.6385907031122529	1.3300142894468658	1.3271878897944085	1.2107234398247668	0.1999883969073069	0.5162812123797342	2.121059974665293
TSPAN33	gga	chr22	3902955	3956773	-	3876	0.10614364605705082	0.23561032229422937	0.2409641090238068	0.24096922104591953	0.17161474702540205	0.4576509964808305	12.652059946168814	29.39829434537412	18.6506587972179	21.59130281902875
TSPAN4	gga	chr5	15475652	15871090	-	7189	94.4147731677467	83.31180996323951	100.33745499751315	75.61614156420954	107.60244638492709	78.34985059751818	36.01902233478681	29.66494554125053	25.23324425505951	30.78256270924502
TSPAN5	gga	chr4	59780403	59862340	-	6544	40.22844185562226	29.82826680244944	30.747020311437748	51.66380099224515	26.171248921373813	29.930375169846315	56.17756760786918	73.52906726291984	51.56358608642596	94.5231342555969
TSPAN6	gga	chr4	5176802	5182610	+	1618	35.08047502185529	34.25774086158095	38.12052204756623	31.325998735969538	40.02913974367503	37.02396561529919	23.30642621662676	31.19818991753988	35.946079411938996	34.915910352182514
TSPAN7	gga	chr1	114074132	114163611	-	1950	35.9296241903117	23.08981158483448	38.26510051298052	29.01269421392871	23.854449836530886	15.60589897999632	13.317957838072434	12.465943407222131	13.036100612588289	10.986002945702287
TSPAN8	gga	chr1	36249788	36266910	-	1091	0.05307182302852541	0.14136619337653764	0	0.048193844209183906	0.12871106026905155	0	17.737098393432834	31.131527118570776	16.65006909924643	9.245646043412815
TSPAN9	gga	chr1	75058415	75199528	-	2460	2.4943756823406944	1.7906384494361434	2.6506051992618747	3.228987562015322	3.174872819969938	2.0136643845156543	2.300374535667057	3.066488752578706	1.419773334044269	3.0456245790065744
TSPEAR	gga	chr9	5352258	5366403	+	9940	38.795502633852074	40.147998918936686	32.867504470847244	42.362389059872655	34.880697332912966	30.845677162807974	17.252809017502926	19.332211701039668	14.133198188895225	20.775510521080562
TSPO	gga	chr1	68520429	68530294	+	1469	16.98298336912813	15.408915078042602	18.16869382039503	17.831722357398046	15.788556726336989	22.92831492368961	30.389158339601646	35.79792304640794	32.33211092528086	30.619404249655382
TSPO2	gga	chr26	4698609	4703754	+	1899	4.51110495742466	5.560403606143813	10.168685400804646	7.759208917678609	6.092323519401773	5.171456260233384	1.937157503719627	2.6665119587640924	1.3552381824968023	25.996581227948976
TSPOAP1	gga	chr19	632021	693364	-	8003	11.145082835990335	10.696708632158014	15.084353224890306	12.385817961760264	12.098839665290845	19.267106951842965	11.562408850326523	17.59897892784301	9.744807883667484	10.11582449455755
TSR1	gga	chr19	5767204	5773511	-	2815	38.90164627990912	49.1954352950351	42.36149036638523	51.23005639436249	49.72537295061024	65.07797169957409	37.956179838506436	47.99721525775366	65.05143275984652	42.584357952895495
TSR3	gga	chr14	7820767	7823872	-	1237	8.119988923364387	9.471534956228021	11.228927480509396	12.482205650178631	10.296884821524124	11.670100410261178	12.107234398247668	17.199002134028394	15.423901219844561	10.00705218816446
TSSC1	gga	chr3	93529040	93634542	-	19194	17.513701599413384	14.2779855310303	14.89158193767126	17.49436544793376	15.187905111748082	12.997288300055587	16.889591985555498	16.19906014949186	16.456463644604028	18.545678240022177
TSSC4	gga	chr5	13810150	13814638	-	2587	25.049900469463992	28.744459319895984	26.98798021066636	25.06079898877563	25.2273678127341	23.56902631876277	45.76534602537619	55.863425536107734	50.20834790392915	42.69313025928859
TST	gga	chr1	51511600	51518776	+	1123	65.17219867902921	68.04426107857344	83.32538890043239	53.54336091640332	63.45455271264241	61.41676372772745	335.12824814349545	344.84665906716623	463.7495990200963	325.2291961153449
TSTA3	gga	chr2	148892092	148896592	-	1654	7.854629808221761	8.529093667051104	8.53012945944276	7.855596606096976	8.065893110193896	9.198785029264693	16.04208557767816	21.13210727320543	19.4250806157875	17.675499788877442
TSTD2	gga	chrZ	70975799	70996003	+	7562	21.865591087752467	23.278299842669863	20.5783349106331	40.86837988938795	44.40531579282278	33.50005294239679	25.788409268267532	22.398700453618375	36.204220018128865	41.65979334855422
TSTD3	gga	chr3	71425498	71428387	-	934	5.5725414179951676	6.6442110886972685	6.072295547399931	6.120618214566356	4.891020290223959	4.668040164104471	6.719515091027456	4.266419134022548	3.8721090928480066	4.5684368685098615
TTBK1	gga	chr3	15979270	16077900	+	23427	61.72253018217505	54.708716836720065	53.97596042133272	72.62812322324015	58.391917675393046	105.44278958918335	13.196885494089958	10.799373432994575	8.454104852718148	13.75969675872613
TTBK2	gga	chr5	26102484	26188710	-	12244	11.78194471233264	9.094558440557254	10.746999262461783	10.265288816556172	10.168173761255071	11.578570210965012	9.262034314659466	9.799431448458039	6.001769093914411	8.91932912423354
TTC1	gga	chr13	8667887	8701038	-	1475	30.781657356544738	36.00125724655825	35.373531204694835	38.12133076946447	31.105172898354123	28.69471747934807	24.39607731246905	27.531735974239254	29.557099408739784	29.640453492117555
TTC12	gga	chr24	5795122	5808955	-	2280	2.8128066205118465	2.1204929006480646	3.1807262391142497	3.566344471479609	1.1154958556651133	5.583342157066132	5.811472511158881	8.999477860828812	7.873288488790947	7.8316060603026205
TTC13	gga	chr3	40629893	40666079	-	2742	13.692530341359555	12.534469146053002	11.759048520361771	15.18106092589293	12.184647038803545	15.788959378588652	24.75929434441648	21.93206086083466	19.683221221977366	16.968479797322345
TTC14	gga	chr9	17344937	17354031	-	2846	58.00750257017827	52.54110187161315	53.20487527245654	69.39913566122482	62.124538423195546	70.4782534580479	58.296333627562525	54.263518360849275	46.013563053343816	34.37204882021705
TTC16	gga	chr17	5299873	5305991	-	3195	1.6452265138842876	1.130929547012301	0.7228923270714204	1.0602645726020459	0.5577479278325567	1.1441274912020762	1.2107234398247668	0.9332791855674323	1.5488436371392027	1.6859707490929252
TTC17	gga	chr5	21660200	21713861	+	4758	43.09432029916263	40.147998918936686	44.43378170398997	43.27807209984715	46.679211190909356	40.868233985738165	60.23349113128215	75.39562563405471	55.50023033082143	60.96687773332803
TTC19	gga	chr19	6604609	6610485	+	3373	31.10008829471589	37.79189569599439	37.25305125508053	35.66344471479609	28.273529572434988	42.51577757306915	32.75006904725994	35.19795785568602	38.850161231575	26.050967381145522
TTC21B	gga	chr7	19655666	19687919	+	5619	21.865591087752467	16.634088753972595	20.28917797980453	22.361943713061333	21.323132317906204	30.113435568438646	17.85817073741531	14.799141371140712	12.907030309493356	13.596538299136494
TTC24	gga	chr25	1512710	1516960	+	1916	0.7430055223993557	2.261859094024602	0.7228923270714204	1.6385907031122529	1.415821662959567	0.961067092609744	0.24214468796495336	0.1999883969073069	0.5162812123797342	0.27193076598272986
TTC25	gga	chr27	7545735	7553230	+	2032	0.10614364605705082	0.047122064458845876	0.14457846541428407	0.14458153262755172	0.04290368675635051	0.22882549824041526	3.4505618035005856	5.999651907219207	7.744218185696013	5.438615319654597
TTC26	gga	chr1	49002307	49048653	+	3017	2.9189502665688973	3.6283989633311324	4.819282180476136	4.963965953545943	3.6039096875334433	5.4002817584738	3.6927064914655388	5.19969831958998	2.5814060618986714	6.417566077192425
TTC27	gga	chr3	31481891	31584232	-	2776	25.739834168834822	29.545534415696363	26.795208923447316	24.482472858265425	22.953472414647525	22.607959226153028	30.147013651636694	25.531852005166183	28.395466680885384	34.31766266702051
TTC28	gga	chr15	7838621	7964423	-	11627	121.69369020440877	136.4183766083588	97.34950004561794	142.1718404170925	165.39371244573124	93.17774288349709	46.43124391727981	27.99837556702297	24.65242789113231	28.49834427499009
TTC29	gga	chr4	31583660	31891225	-	4591	10.030574552391302	9.565779085145714	13.975918323380794	8.482116580816367	16.303400967413197	26.131871899055422	0.6658978919036218	1.066604783505637	0.5162812123797342	0.7070199915550976
TTC3	gga	chr1	108342648	108402670	+	7573	63.89847492634459	55.50979193252044	74.40971686655153	59.13384684466865	60.408390952941524	87.7774611250233	97.8869901098324	95.06115132993989	87.76780610455482	101.43017571155823
TTC30B	gga	chr7	15680124	NA	+	2504	3.7150276119967787	5.654647735061505	5.831331438376124	6.409781279821459	5.362960844543815	2.3340200820522354	5.2061107912464974	4.799721525775366	4.969206669154942	5.7649322388338735
TTC31	gga	chr4	90938878	90943222	-	2033	13.267955757131352	13.429788370771075	16.867487631666474	25.735512807704207	12.61368390636705	40.410582989257335	32.931677563233656	48.930494443321095	50.595558813213955	120.95480470911825
TTC32	gga	chr3	101352921	101354442	-	753	11.994232004446742	12.063248501464544	14.409653719623646	8.433922736607183	5.06263503724936	12.31081180533434	7.68809384288727	12.199292211345723	4.4529254567752075	5.547387626047689
TTC33	gga	chrZ	12854247	12891685	-	2992	10.561292782676556	10.885196889993397	12.096398272995101	20.24141456785724	19.34956272711408	13.04305339970367	14.891898309844631	14.99912976804802	18.715193948765364	19.252698231577273
TTC36	gga	chr24	4372115	4373115	-	5506	42.93510483007706	40.61921956352514	36.385580462594824	35.3260878053318	40.62979135826394	53.407871289312915	161.87372390457134	159.52407793306182	292.7314474193093	197.3129637970688
TTC37	gga	chrZ	57628929	57671241	+	8115	36.83184518179663	35.812768988722866	29.927742340756804	67.42318804864829	61.09484994104313	61.41676372772745	36.200630850760525	28.531677958775788	54.27406245141956	72.33358375140614
TTC38	gga	chr1	71340632	71360016	+	3240	40.44072914773636	36.99082060019401	42.84341858443285	21.34987298466847	51.31280936059522	11.39550981237268	139.53587643980438	241.38599506711947	224.7759328398268	194.86558690322423
TTC38L	gga	chr1	71308978	71329020	+	3631	15.550044147357944	23.749520487258323	26.843401745252077	23.181239064617458	21.45184337817526	43.98026076180781	79.84721085644337	126.52599244335617	82.47592367766255	107.63019717596448
TTC39A	gga	chr8	24365431	24411640	-	7011	9.71214361422015	10.178365923110709	9.879528469976078	7.90379045030616	7.293626748579587	15.33130838210782	9.383106658641942	7.466233484539458	7.744218185696013	5.873704545226965
TTC39B	gga	chrZ	31827767	31905046	-	8857	4.086530373196457	4.005375479001899	9.349407430123703	7.373658164005137	7.122012001554185	8.283483036303032	41.467277813998265	43.93078452063842	47.62694184203048	62.70723463561751
TTC39C	gga	chr2	103247546	103281852	+	5117	5.678685064052218	5.419037412767276	9.012057677490374	7.132688942959218	6.306841953183525	8.191952837006866	6.719515091027456	7.0662566907248445	7.034331518673879	8.10353682628535
TTC4	gga	chr8	25593593	25598876	-	1925	41.82059654647802	42.456980077420134	35.373531204694835	44.000979762984905	29.603543861881853	62.92701201611419	28.936290211811926	30.198247933003344	38.91469638312247	33.1211672966965
TTC6	gga	chr5	37392504	37448024	+	8807	0	0.09424412891769175	0.14457846541428407	0	0	0.04576509964808305	4.540212899342875	3.46646554639332	1.2261678794018689	0.8157922979481896
TTC7A	gga	chr3	27055254	27213476	+	7335	15.01932591707269	13.571154564147612	14.409653719623646	12.144848740714345	14.115312942839319	12.402342004630507	29.96540513566298	17.998955721657623	28.976283044812583	16.04391519298106
TTC7B	gga	chr5	44183260	44303401	-	3479	13.108740288045777	12.34598088821762	15.325317333914112	9.63876884183678	10.76882537584398	12.402342004630507	6.719515091027456	5.866326309281003	6.711655760936545	6.526338383585517
TTC8	gga	chr5	43464141	43500704	+	2249	13.904817633473657	12.34598088821762	18.024115354980747	17.0606208500511	14.801771930940927	14.965187584923157	6.053617199123834	7.999535876292277	3.3558278804682726	11.584250630864293
TTC9	gga	chr5	27601427	27628572	-	1705	6.793193347651252	9.235924633933791	8.963864855685612	10.602645726020459	4.848116603467608	9.793731324689773	3.571634147483062	0.86661638659833	2.7750115165410714	3.861416876954764
TTF1	gga	chr17	6819396	6827013	-	3207	12.896452995931675	13.052811855100307	15.807245551961726	20.48238378890316	16.646630461464	14.919422485275074	20.642834649012276	17.199002134028394	15.682041826034427	17.40356902289471
TTF2	gga	chr1	85259720	85281507	+	6372	13.05566846501725	11.497783727958394	16.67471634444743	15.132867081683747	14.587253497159175	14.004120492313413	14.407608933914725	17.66564172681211	12.132608490923754	17.13163825691198
TTI1	gga	chr20	10401926	10413980	+	5017	17.248342484270758	18.330483074491045	14.987967581280783	14.120796353290885	16.00307516011874	23.43173101981852	16.40530260962559	16.99901373712109	19.296010312692566	15.989529039784516
TTI2	gga	chr22	1907621	1919286	-	3083	9.499856322106048	10.790952761075706	10.698806440657021	8.385728892398	7.207819375066887	12.356576904982424	15.194579169800823	14.99912976804802	16.65006909924643	12.400042928812482
TTK	gga	chr3	79202913	79236425	-	4887	3.1843093817115244	3.392788641036903	9.156636142904658	1.0602645726020459	2.359702771599278	1.830603985923322	3.571634147483062	8.999477860828812	3.549433335110673	1.6859707490929252
TTL	gga	chr3	16096907	16112242	+	5421	76.84799974530479	82.08663628730952	63.66271760408976	88.19473490280654	88.0812689107876	53.22481089072058	59.08330386344862	45.730680092804185	42.72227032442301	81.6336159480155
TTLL1	gga	chr1	68470588	68498563	-	9045	1.3267955757131351	1.3665398693065305	2.84337648648092	1.8795599241581724	1.9306659040357732	1.784838886275239	5.08503844726402	2.6665119587640924	3.549433335110673	1.6859707490929252
TTLL11	gga	chr17	8907489	8958998	-	4431	5.360254125881066	5.890258057355735	4.192775497014238	5.301322863010229	5.8349013988636695	9.107254829968527	6.235225715097549	4.666395927837161	6.195374548556811	5.547387626047689
TTLL12	gga	chr1	68532349	68552525	-	2286	43.35967941430526	52.72959012944854	43.518118089699506	51.61560714803596	51.69894254140237	30.067670468790563	33.839720143102234	35.79792304640794	34.59084122944219	45.57559637870553
TTLL4	gga	chr7	22427185	22450194	-	4242	18.25670712181274	17.57653004314951	15.373510155718874	13.494276378571493	20.16473277548474	19.999348546212293	17.494953705467882	24.998549613413367	26.91115819529365	19.252698231577273
TTLL5	gga	chr5	38538491	38658583	+	4927	40.069226386536684	40.90195195027822	43.37353962428522	29.49463265602055	45.392100588218845	52.309508897758924	33.839720143102234	39.86435378352318	43.94843820382488	36.54749494807889
TTLL7	gga	chr8	17104731	17184398	+	9728	24.62532588523579	15.07906062683068	26.409666349009225	21.34987298466847	22.824761354378474	29.472724173365485	8.293455562799652	7.132919489693947	5.0982769722498755	5.112298400475321
TTLL9	gga	chr20	10075746	10087246	+	2975	2.9720220895974228	2.261859094024602	7.325308914323727	4.4820275114541035	2.4026064583556286	8.466543434895364	13.620638698028626	15.465769360831736	22.522767890065907	21.645688972225297
TTPA	gga	chr2	113803561	113818994	-	3460	0.37150276119967784	0.5654647735061505	1.1566277233142725	0.48193844209183906	0.38613318080715464	0.5034160961289136	107.57277762843053	310.5153175980785	114.54989399675354	105.67229566088882
TTPAL	gga	chr20	5403488	5411241	-	4623	13.108740288045777	12.534469146053002	13.927725501576033	15.373836302729666	14.24402400310837	14.09565069160958	25.364656064328866	13.065908597944052	15.811112129129361	12.83513215438485
TTR	gga	chr2	106129430	106138303	+	855	1.167580106627559	7.303919991121111	0.5783138616571363	0.09638768841836781	5.191346097518412	0.6407113950731627	2562.1934795291627	5781.531228992305	2561.5292352220513	2889.1012301069154
TTYH2	gga	chr18	9102098	9109007	+	2883	9.71214361422015	9.707145278522251	8.86747921207609	10.84361494706638	10.85463274935668	10.8005635169476	16.82905581356426	12.265955010314824	15.940182432224294	15.228122895032872
TTYH3	gga	chr14	3640729	3710964	-	7532	62.306320235488826	37.98038395382978	83.08442479140858	53.832523981658426	52.170883095722225	63.476193211891186	49.51858868883296	47.46391286600084	35.23619274491686	46.66331944263644
TUB	gga	chr5	10448593	10578961	-	7235	8.43841986153554	4.665084381425742	11.421698767728442	7.807402761887793	7.250723061823237	12.585402403222838	4.600749071334114	5.7330007113427985	2.7750115165410714	2.121059974665293
TUBA1A	gga	chr33	7117397	7121192	+	1609	70.26709368976763	74.35861771605879	170.55439636705046	62.748385160357444	119.44386392967984	100.77474942507888	135.66156143236512	203.58818805163844	183.34436554635312	126.39342002877284
TUBA1A1	gga	chr33	7123985	7127733	+	1592	104.55149136619505	128.31338152143732	264.28943477731127	87.56821492808716	162.30464699927398	154.6402717108726	266.7223737933961	402.8432941702852	317.3838753104416	265.9482891311098
TUBA1C	gga	chr33	7109672	7113346	-	1477	1.432939221770186	2.8744459319895985	2.3614482684333065	1.9277537683673562	4.1187539286096495	1.0525972919059101	51.576818536535065	26.465131190733615	31.105943045878988	19.85094591673928
TUBA3E	gga	chr26	526440	534499	+	1581	34.602828614598565	29.168557900025597	56.38560151157079	33.10917097170935	51.57023148113332	35.28489182867203	27.967711459952113	65.86284538147308	34.33270062325233	33.1211672966965
TUBA4A	gga	chr7	22205958	22209388	+	2067	37.415635235110415	38.35736046950054	51.277162400266086	38.12133076946447	45.306293214706145	53.7282269868495	11.622945022317761	8.999477860828812	11.551792126996553	9.408804503002454
TUBA4B	gga	chr7	22201277	22204322	+	1505	13.53331487227398	15.503159206960293	19.277128721904543	10.891808791275563	19.735695907921237	19.862053247268044	6.658978919036217	5.999651907219207	8.712245458908015	6.091249158013149
TUBAL3	gga	chr1	1833939	1840449	+	1878	14.276320394673334	11.969004372546852	9.349407430123703	6.747138189285747	3.689717061046144	7.368181043341371	0.12107234398247668	0	0.12907030309493356	0.2175446127861839
TUBB	gga	chr16	2738330	2745467	-	2714	116.91722613184147	163.79629605894826	186.02429216637884	113.30372773579137	195.38338948842025	121.18598386812391	173.1939880669329	230.5866216341249	277.30754619946475	242.61662940979159
TUBB1	gga	chr20	10887341	10895369	-	3607	19.31814358238325	15.738769529254522	24.48195347681877	25.928288184540943	15.531134605798886	18.031449261344722	13.681174870019865	9.266129056705221	9.357596974382682	47.26156712779845
TUBB2A	gga	chr2	66294881	66299409	+	3494	14.435535863758911	12.11037056592339	32.240997787385346	11.807491831250056	11.798513857996392	21.00618073847012	8.41452790678213	3.9997679381461384	6.259909700104277	2.229832281058385
TUBB2B	gga	chr2	66279383	66281876	+	1657	8.703778976678167	7.728018571250724	15.469895799328397	7.807402761887793	7.851374676412144	12.31081180533434	6.598442747044979	3.5331283453624223	7.42154242795868	3.698258417365126
TUBB3	gga	chr11	18842707	18845130	+	1353	1.6452265138842876	4.099619607919591	4.192775497014238	1.2048461052295976	3.3464875669953402	1.098362391553993	2.17930219168458	3.1331515515478086	3.3558278804682726	1.1964953703240113
TUBB4B	gga	chr17	2241348	2243444	-	1537	120.26075098263857	159.03696754860482	228.38578253276407	126.46064720489856	149.86257783993236	167.6833251105763	219.6252319842127	377.17811656718084	319.9007462207928	217.4358404797908
TUBB6	gga	chr2	97238238	97246211	-	1944	40.44072914773636	22.335858553492944	38.74702873102813	31.422386424387906	39.728813936380575	40.410582989257335	22.458919808749425	14.132513381449689	14.455873946632558	12.617587541598667
TUBD1	gga	chr19	7521153	7528641	-	3739	7.801557985193235	9.424412891769176	11.132541836899874	7.855596606096976	8.623641038026452	8.969959531024278	7.264340638948601	8.13286147423048	8.712245458908015	8.429853745464627
TUBE1	gga	chr3	65815496	65829110	+	5508	5.9440441791948455	6.926943475450344	13.542182927137942	10.74722725864801	9.481714773153463	16.01778487682907	24.153932624504098	29.331631546405017	22.20009213232857	16.968479797322345
TUBG1	gga	chr27	7802104	7809587	+	2234	44.47418769790429	52.72959012944854	62.40970423716596	48.48300727443901	54.40187480705245	51.16538140655685	28.633609351855736	26.998433582486435	35.3652630480118	31.272038088013936
TUBGCP2	gga	chr6	10033035	10057694	-	2899	36.72570153573958	28.5559710620606	41.44582675209477	31.566967957015457	27.62997427108973	39.129160199111006	25.90948161225001	41.93090055156535	32.977462440755524	36.16679187570307
TUBGCP3	gga	chr1	139263827	139314282	+	3875	13.374099403188403	14.136619337653762	19.13255025649026	16.53048856375008	19.649888534408536	12.951523200407502	20.34015378905608	24.53191002062965	21.296600010664037	20.39480744870474
TUBGCP4	gga	chr10	20727711	20740063	-	3175	39.75079544836553	38.21599427612401	36.819315858837676	35.952607780051196	35.05231207993837	38.21385820614935	48.24732907701696	57.13001871652068	69.18168245888438	45.466824072312434
TUBGCP5	gga	chr1	131653601	131676362	+	4346	55.353911418752	47.21630858776357	48.771135666418495	50.84450564068902	48.95310658899594	63.20160261400269	48.36840142099943	47.59723846393905	49.562996388454486	26.159739687538615
TUBGCP6	gga	chr1	20464476	20487466	-	5863	13.161812111074301	11.686271985793777	13.879532679771271	15.759387056403137	16.432112027682248	16.246610375069483	12.40991525820386	12.39928060825303	13.358776370325623	13.487765992743402
TUFT1	gga	chr25	400579	413411	+	2366	35.39890596002645	32.608468605521345	51.18077675665656	78.98971065885242	55.38865960244851	51.07385120726068	6.840587435009932	3.666453943300627	7.937823640338414	3.3175553449893043
TULP1	gga	chr26	69389	76198	-	2151	0.8491491684564065	1.884882578353835	0.5301210398523749	1.3976214820663333	0.5577479278325567	0.7322415943693288	3.5110979754918237	1.1999303814438416	2.7750115165410714	1.2508815235205575
TULP3	gga	chr1	75291772	75327340	-	5990	27.013557921519432	23.608154293881785	21.34942005950928	26.169257405586862	28.273529572434988	20.456999542693122	38.44046921443635	26.131817195888104	25.62045516434431	28.60711658138318
TULP4	gga	chr3	51974954	52117631	+	14527	79.66080636581664	71.86114829973997	68.53019260637065	84.86935965237286	97.04813944286487	59.494629542507965	22.943209184679333	18.265606917534033	15.359366068297094	10.170210647754097
TUSC1	gga	chrZ	68401436	NA	-	4877	4.882607718624338	10.319732116487247	5.012053467695181	11.277359544949034	10.89753643611303	11.761630609557344	2.4214468796495336	1.5999071752584553	4.646530911417608	4.133347642937494
TUSC2	gga	chr12	1847872	1850278	-	2069	9.393712676048997	10.084121794193017	11.180734658704635	10.795421102857194	9.353003712884412	13.409174196888333	9.44364283063318	10.732710634025471	11.42272182390162	8.157922979481896
TUSC3	gga	chr4	63620950	63732807	-	1365	5.837900533137795	4.429474059131512	4.048197031599954	5.735067460892885	3.089065446457237	4.530744865160222	23.669643248574193	33.331399484551156	22.329162435423505	23.6579766404975
TUSC5	gga	chr19	6446292	6453916	-	3929	0.5837900533137795	0.28273238675307527	2.313255446628545	0.48193844209183906	0.4290368675635051	5.354516658825717	3.9953873514217304	4.3997447319607526	3.8721090928480066	1.794743055486017
TUT1	gga	chr33	6544109	6550428	-	3725	26.323624222148602	23.231177778211016	19.036164612880736	21.205291452040917	20.93699913709905	28.877777877940403	23.366962388618	19.132223304132363	22.651838193160838	20.612352061490924
TVP23A	gga	chr14	9506844	9516858	+	1256	4.564176780453185	4.853572639261126	6.409645300033261	46.748028882908386	4.719405543198556	43.934495662159726	0.24214468796495336	0.5333023917528185	0.2581406061898671	0.16315845958963793
TWF1	gga	chr1	30203889	30222348	-	5226	59.33429814589141	65.54679166225462	77.49405746205626	65.68820965711767	90.14064587509243	47.687233833302535	54.66416330808822	58.26328629899542	58.8560582112897	56.50721317121127
TWF2	gga	chr12	3353840	3372303	-	3384	114.4759222725293	167.84879360240902	133.06038100294612	97.97808527727088	137.20599024680894	135.46469495832582	25.97001778424125	28.731666355683096	28.718142438622717	35.894861109720345
TWIST1	gga	chr2	29565692	29567600	-	1350	1.5921546908557622	1.932004642812681	1.5903631195571248	1.2048461052295976	1.2013032291778143	1.1441274912020762	0.7869702358860984	0.7332907886601254	0.7098866670221345	0.6526338383585517
TWIST2	gga	chr7	6157076	6187759	+	1810	3.608883965939728	2.9686900609072904	3.759040100771386	3.6627321598979767	3.0461617597008863	3.523912672902395	0.7869702358860984	0.86661638659833	0.4517460608322674	0.5438615319654597
TWISTNB	gga	chr2	29750691	29753965	-	1064	6.846265170679778	8.481971602592258	6.987959161690397	7.229076631377586	7.937182049924845	7.002060246156707	11.501872678335285	8.199524273199584	11.745397581638954	8.91932912423354
TWNK	gga	chr6	24038305	24041926	-	2534	21.01644191929606	27.33079738613061	27.566294072323497	21.735423738341943	23.682835089505485	32.17286505260238	23.73017942056543	40.86429576805971	61.437464273188375	50.25280555360848
TWSG1	gga	chr2	98562426	98580536	-	2944	34.54975679157004	30.440853640414435	35.85545942274245	25.012605144566447	28.702566439998492	31.303328159288807	12.04669822625643	16.79902534021378	15.101225462107227	18.00181670805672
TXK	gga	chr4	66543791	66563526	+	4715	8.066917100335862	6.4086007664030396	6.843380696276113	6.16881205877554	5.5774792783255664	8.55807363419153	5.629863995185166	4.266419134022548	6.9697963671264125	2.447376893844569
TXLNA	gga	chr23	5315389	5324298	-	5182	76.15806604593396	73.79315294255264	67.18079359583733	69.59191103806155	68.30266931611001	66.08480389183192	52.60593346038612	57.263344314458884	62.01828063711557	63.251096167582965
TXLNB	gga	chr3	54077243	54114208	+	6299	66.71128154685644	52.96520045174277	33.204854223480574	60.86882523619927	44.491123166335484	27.092938991665164	0	0	0	0
TXLNG	gga	chr1	122797862	122820108	-	5116	27.38506068271911	28.79158138435483	28.867500261052054	33.10917097170935	29.603543861881853	31.852509355065802	45.341592821437516	37.397830221666396	34.33270062325233	30.184315024083016
TXN	gga	chrZ	66724107	66729464	-	623	60.55495007554749	55.22705954576737	59.13259235444219	133.88249921311288	78.38503570385238	100.17980312965379	197.40845686342823	200.72168769596703	354.03984138940274	405.82947515262606
TXN2	gga	chr1	51725085	51734739	+	3125	106.56822064127903	124.82634875148273	163.08450898731243	98.89376831724537	118.45707913428377	120.63680267234692	152.8538342778768	172.92330052585137	201.99502434357103	169.46725336043724
TXNDC11	gga	chr14	1290354	1312954	+	6348	55.99077329509431	53.90764174091968	46.16872328896138	45.591376621887974	53.92993425273259	61.09640803019087	86.92994297941826	55.263460345385816	86.34803277051056	42.63874410609204
TXNDC12	gga	chr8	24602641	24611889	-	1394	45.004905928189544	41.090440208113606	41.59040521750905	39.133401497857335	39.29977706881707	37.02396561529919	81.42115132821557	126.9926320361399	64.72875700210918	69.72304839797194
TXNDC15	gga	chr13	16370220	16375349	-	3157	9.12835356090637	8.623337795968796	8.144586885004669	12.000267208086793	9.99655901422967	8.512308534543447	10.775438614440425	10.866036231963676	9.357596974382682	11.366706018078109
TXNDC16	gga	chr5	58289315	58332913	-	5127	17.248342484270758	12.91144566172377	8.144586885004669	11.807491831250056	9.696233206935217	7.1851206447490386	13.802247214002342	12.332617809283926	12.713424854850956	15.39128135462251
TXNDC17	gga	chr19	9950292	9952601	-	665	28.07499438208994	37.93326188937093	41.7831765047281	30.940447982296067	36.082000562090784	29.518489273013568	70.82732122974886	63.3963218196163	65.63224912377372	60.0966992821833
TXNDC5	gga	chr2	64356481	64377248	+	2985	44.633403166989865	34.493351183875184	36.86750868064244	30.265734163367494	32.56389824807004	29.335428874421236	30.389158339601646	27.531735974239254	19.747756373524833	27.138690445076442
TXNDC9	gga	chr1	133848480	133859413	-	2112	48.40150260201517	44.10625233347974	34.45786759040437	63.23032360244928	39.94333237016233	38.21385820614935	43.1017544577617	31.7981551082618	38.6565557769326	50.959825545163575
TXNIP	gga	chr25	1948676	1957255	+	1374	292.53188853323206	256.6738851073335	236.0966340215259	323.0433377341597	165.00757926492406	171.06994248453444	183.54567347743466	134.12555152583386	222.8398782934028	278.89219359188775
TXNL1	gga	chrZ	593153	607736	+	1211	28.605712612375196	29.875388866908285	30.12051362797585	55.953053126862514	47.02244068496016	41.508945380811326	30.32862216761041	32.39812029898372	79.57184185802654	61.510739265293495
TXNL4A	gga	chr2	56166292	56177703	+	822	17.354486130327807	20.827952490809878	21.831348277556895	18.02449773423478	18.877622172794226	21.051945838118204	22.216775120784472	19.99883969073069	21.296600010664037	13.596538299136494
TXNL4B	gga	chr1	86430528	86436587	-	1044	5.625613241023693	5.890258057355735	4.674703715061852	6.650750500867379	4.247464988878701	4.530744865160222	6.901123607001171	5.866326309281003	6.195374548556811	5.329843013261505
TXNRD1	gga	chr1	54582181	54608639	-	3526	31.31237558682999	15.927257787089907	17.686765602347418	61.109794457245194	13.729179762032164	30.433791265975227	91.40961970676989	32.998085489705645	52.33800790499556	101.04947263918243
