chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
4	384156010	384165387	+	NC_008804.1	F6U7B4	TBCB	0.980873404414821
8	76104275	76134746	-	NC_008808.1	F7F9H4	IKBIP	1.04798587680545
1	283522364	283653324	-	NC_008801.1	F7BNK8	FERMT2	1.0093780869466
4	385327874	385360361	+	NC_008804.1	F7BUF5	HNRNPUL1	1.01257678463656
3	52027845	52156413	+	NC_008803.1	F6SKQ6	LNPEP	1.01586235728012
2	256443974	256447555	+	NC_008802.1	F7E999	CLDN15	1.0805676141159
2	111795892	111844418	-	NC_008802.1	F6T527	NUCKS1	1.11527356113908
5	299025475	299032878	+	NC_008805.1	F7FWL8	TMEM109	1.04113489286616
4	418328748	418333179	-	NC_008804.1	F7FGF2	PSMB2	1.05669512143902
1	76488878	76508349	-	NC_008801.1	F6YLC4	LOC100023173	1.00842671639433
7	225086821	225190712	+	NC_008807.1	F6UH62	CUL3	0.98631875446616
1	244968321	244977066	-	NC_008801.1	F6YKL1	AHSA1	0.991056163831135
3	15825115	15942118	NA	ENSMODG00000044297	F6RW84	NA	1.01534750144937
6	105047880	105094826	-	NC_008806.1	F6Y235	GSPT1	1.007134256205
4	386270773	386277680	+	NC_008804.1	F7FQU7	AP2S1	0.992720632699554
5	270950861	271035677	+	NC_008805.1	F7F2T0	PDHX	1.04202163390313
5	169202351	169241476	-	NC_008805.1	F7D1G4	SRP72	0.970343662144465
7	63387152	63391736	+	NC_008807.1	F6RMR2	RPL31	1.00520712156386
2	391674194	391691459	+	NC_008802.1	F7E4P6	GJA1	0.900669928468881
8	226223928	226335241	-	NC_008808.1	F7D0N6	ESYT2	1.02885381808938
1	299198577	299233560	-	NC_008801.1	F7F778	PSMC6	1.02153757764473
2	189904065	189909214	+	NC_008802.1	F6V427	MTX1	0.958197408148871
1	208366885	208466504	+	NC_008801.1	F7BS62	STRN3	1.05191074687469
4	382854451	382859236	-	NC_008804.1	F6ZM87	ECH1	1.01881537800703
2	454662258	454709883	-	NC_008802.1	F6XY15	THBS2	1.21033800421782
2	2276876	2342318	-	NC_008802.1	F6XNE9	SCP2	1.02510886525463
1	506840687	506940616	+	NC_008801.1	F7FDY9	RAB10	0.995549096119586
NA	7423	79482	-	NW_001584678.1	H9H7L4	SLC9A6	1.03484134675659
1	8970770	8980200	-	NC_008801.1	F7FST5	PSMA4	1.01052571218933
1	697828723	697888460	+	NC_008801.1	F7GBL3	DPEP1	0.952436325118805
6	146480456	146542488	+	NC_008806.1	F7E8R0	TRAP1	1.02917804435447
1	315118133	315135195	+	NC_008801.1	F6ZJA5	HSP90AA1	1.04068242223052
2	494366147	494373018	-	NC_008802.1	F7EF34	PEX11B	0.980831647156521
1	332268388	332269960	-	NC_008801.1	F6W1H4	NDUFA2	1.06605839568578
1	640081573	640335973	-	NC_008801.1	F6X057	SPTBN1	0.991619741789108
3	457662270	457669821	-	NC_008803.1	F7BXY9	GPX4	1.08393802557036
1	452867360	452943900	+	NC_008801.1	F6R5H6	FKBP15	0.988985298832155
8	12408037	12493008	+	NC_008808.1	F7ETH0	PC	0.979234778566007
6	277066590	277088244	+	NC_008806.1	F6TIN1	TWF2	1.03276451486745
8	65221332	65241348	+	NC_008808.1	F6YBU8	DDX17	1.07296265918387
2	521226573	521333488	-	NC_008802.1	F7D4X6	CAB39	1.03243268995528
3	46993300	47071343	+	NC_008803.1	F6XGA5	TNPO1	0.985253295974209
7	100066642	100136976	-	NC_008807.1	F7FFK8	IPO5	1.0065278122681
6	276281436	276285164	-	NC_008806.1	F6SRE0	SPCS1	0.973652599468081
3	429304802	429328193	NA	ENSMODG00000050551	F7BU86	NA	1.02142707813122
8	201487341	201552176	+	NC_008808.1	F6X7K6	LOC100017621	0.970678136249677
8	27146634	27193819	-	NC_008808.1	F7EFD0	RAP1B	1.02580054315408
4	237631263	237642345	-	NC_008804.1	F6SVD7	REXO2	1.0000409013678
4	167209394	167308874	+	NC_008804.1	F7CHT9	PSMD14	0.987684417639658
NA	78479	92626	+	NW_001584271.1	H9H7C1	ALKBH2	1.01763359054921
3	226143100	226530811	+	NC_008803.1	F7CJK0	SSBP2	1.02581485723732
4	86008493	86086828	+	NC_008804.1	F6Q6L0	GOLGB1	1.02975301417348
2	496591559	496596026	+	NC_008802.1	F7DAP3	PSMB4	0.998602537359904
3	497363889	497421612	+	NC_008803.1	F6PMS4	NAA25	0.971375438122164
8	300431670	300464546	-	NC_008808.1	F6YRV9	GPNMB	1.0942946148246
2	385862935	385917670	-	NC_008802.1	F7CFH2	GOPC	1.03166914134086
8	10241805	10265701	-	NC_008808.1	F7EXB0	RANGAP1	0.990926955097947
4	87983979	88180197	+	NC_008804.1	F6PST2	PDIA5	0.997156696345154
4	43129300	43162151	+	NC_008804.1	F7AXF5	ACOT9	1.0240865531184
1	497064516	497125131	+	NC_008801.1	F7AUP1	STAU1	1.02051082478076
1	342088205	342142154	-	NC_008801.1	F6R812	CSNK1A1	1.03041731315984
2	357101168	357138762	+	NC_008802.1	F7CXQ8	UFL1	0.984978781671237
1	16371945	16394927	-	NC_008801.1	F7ESK8	ECHS1	1.01506740593802
3	40967755	41020831	+	NC_008803.1	F7E9M6	ALDH7A1	0.991468491559096
2	80019480	80083207	-	NC_008802.1	F7ADR9	EDEM3	1.00813302028289
8	91124400	91134669	-	NC_008808.1	F6S9B4	EIF3D	0.980508016533204
3	435156744	435205664	-	NC_008803.1	F6YTL4	OPLAH	1.06035400626057
3	241899421	242084178	-	NC_008803.1	F7BZU9	RAI14	1.05660826067358
1	472829163	472882921	-	NC_008801.1	F6Y0H1	DNAJC5	1.12538029323936
2	172316018	172327153	+	NC_008802.1	F7AK64	PTRH2	0.972758478158928
1	77870640	78029009	+	NC_008801.1	F7B3P6	MYOF	0.880503570511018
8	188676102	188716570	+	NC_008808.1	F7FUN0	FLNC	0.977200809889284
1	273878451	274002405	-	NC_008801.1	F6SUP3	ACTN1	1.06279998680806
7	206711757	206713675	-	NC_008807.1	F7DIB7	ACTB	1.35838758246552
1	148319411	148354139	+	NC_008801.1	F7GGK2	TPM1	5.70122783980437
7	113038036	113039278	+	NC_008807.1	F6TUR3	LOC100020439	1.11414924701947
1	639370761	639373042	-	NC_008801.1	F6T5K6	RPS27A	0.843037876537275
7	206766647	206773455	-	NC_008807.1	F7GE95	EIF4A2	0.877044278751098
3	483837141	483861847	+	NC_008803.1	F6RHJ7	PPP1CC	1.17480485095446
1	151944519	151963282	+	NC_008801.1	F6SG28	RAB11A	1.16073724919258
4	322854046	322957861	+	NC_008804.1	F6S548	LCP1	0.922862121375244
3	441702079	441719371	-	NC_008803.1	F7E7X7	PLIN3	1.03156550925103
6	159021655	159037258	+	NC_008806.1	F7AJG0	ATP2A1	0.754767289692934
4	241558983	241586053	+	NC_008804.1	F7A522	PPP2R1B	1.20427481247929
2	257132696	257138997	-	NC_008802.1	F6Y3N2	GNB2	1.11610040359477
6	32358273	32407612	+	NC_008806.1	F6T049	ANP32B	0.932288187434015
2	104007096	104062035	-	NC_008802.1	F6PVT7	GNB1	0.776604717850106
3	479270181	479301577	+	NC_008803.1	F7GGI0	RAB8A	0.921424502491019
1	302904571	302930501	+	NC_008801.1	F6U7A6	PPP2CA	0.85517855313143
5	13701840	13746531	+	NC_008805.1	F7CP86	PPP2CB	1.28523630901633
1	5538813	5562659	-	NC_008801.1	F7CEJ6	SAR1A	1.21537220022986
1	484718166	484788749	-	NC_008801.1	F7E7N1	VAPB	1.15071762626315
1	705093462	705133842	-	NC_008801.1	F6RLX9	ATP6V1B1	1.29228469988383
1	435266875	435284405	-	NC_008801.1	F7CT32	DNAJA2	1.01401905351658
1	90043014	90081485	+	NC_008801.1	F7GJY9	EIF3A	0.884309079073761
3	431034169	431042495	+	NC_008803.1	F7E4I0	RAVER1	0.700913668826118
1	148475763	148481288	NA	ENSMODG00000042701	F7E5H9	NA	1.04397597368783
2	235818408	235840823	+	NC_008802.1	F7GE48	EIF4A3	0.846788653212899
4	348195031	348208162	+	NC_008804.1	F6YJR4	LAMTOR1	0.84356459770947
3	451687273	451709734	-	NC_008803.1	F7DBK8	FKBP8	0.963910701520175
2	256200372	256205533	-	NC_008802.1	F6YLG2	SLC25A11	1.14870365397226
5	47019683	47039673	-	NC_008805.1	F7E5W3	CISD2	1.01506564966871
1	302119230	302161660	+	NC_008801.1	F6T9G5	SAR1B	1.02110436310151
3	490175470	490181305	-	NC_008803.1	F6WUZ7	DYNLL1	1.28360397515549
1	187165902	187188819	+	NC_008801.1	F6T7N4	EMC7	1.05744394176881
2	479961354	479974427	-	NC_008802.1	F6UCS8	LAMTOR5	1.06847547698842
3	145718762	145817675	-	NC_008803.1	F6WWR9	CA13	1.26530286145664
2	499076939	499101402	-	NC_008802.1	F7EV55	TAF15	0.736873049526662
8	93292856	93336728	+	NC_008808.1	F6Z5N3	KRAS	1.00199616300714
3	429869683	429898013	+	NC_008803.1	F6ZS59	KANK2	1.06528132032584
6	11969540	11970211	+	NC_008806.1	F6TXW6	TICAM2	1.0774495598907
2	196492877	196499764	-	NC_008802.1	F7D750	LOC100015328	1.39285167806602
3	170479680	170502679	+	NC_008803.1	F7ETC5	COPS5	0.954805110697655
1	162091762	162232161	+	NC_008801.1	F6PTE7	ADAM10	1.25641738747067
2	196685466	196692791	+	NC_008802.1	F7AAB2	KRT24	0.9350726328172
8	13247640	13248963	-	NC_008808.1	F7GCP3	BANF1	1.06341289038871
3	511232282	511317174	+	NC_008803.1	F7FHD1	MAPK1	0.962669212688717
2	137772475	137783165	-	NC_008802.1	F6WFB0	PYCR2	0.843120677665004
2	232321595	232350164	-	NC_008802.1	F7EJJ9	HGS	0.935990023069951
4	417850771	417870865	-	NC_008804.1	F7E3U7	SFPQ	1.23716643979731
5	22921993	22996652	+	NC_008805.1	F7EP84	USO1	0.860215644734134
7	137222179	137230449	-	NC_008807.1	F7D4G1	FBXL3	1.3364993103514
NA	1485	1915	-	NW_001586025.1	F7BCQ9	LOC100030784	0.897011687508574
DS029552.1	436	32538	-	NW_001585811.1	H9H7D6	ACOX2	1.43422040342241
1	447329380	447343575	-	NC_008801.1	F7DTJ4	NUDT21	0.994495710784127
3	75904866	76029239	-	NC_008803.1	F7BC34	ME2	1.0499318742605
3	509951816	509960960	+	NC_008803.1	F6S9Y2	TRMT2A	0.667745315917584
2	213770838	213877392	+	NC_008802.1	F7B0Q0	GRB2	1.01359385810041
6	194225948	194233548	NA	ENSMODG00000047787	F6TP66	NA	1.29409647182229
2	520743226	520894807	-	NC_008802.1	F6YRM6	GIGYF2	0.859278093438925
7	243223540	243261504	-	NC_008807.1	F7EHU0	GFM1	0.8542947754978
4	426355042	426362709	+	NC_008804.1	F6SL62	HPCA	1.06084458919646
4	93011157	93100283	-	NC_008804.1	F6XC36	PCYT1A	0.987903167358435
3	429277019	429289138	+	NC_008803.1	F6PVQ1	TNPO2	1.34585289356857
2	206172894	206199034	-	NC_008802.1	F7E5G9	GOSR2	0.891350072967636
3	437658522	437698180	+	NC_008803.1	F6ZAF0	TSTA3	0.896806040858309
2	266960021	266967508	-	NC_008802.1	F7F085	FLOT1	1.07014262329048
3	391873	459613	+	NC_008803.1	F6UY98	SPTLC1	0.8386744899905
1	473608027	473610541	+	NC_008801.1	F6X182	LOC100024961	0.586945052305583
1	383610370	383621169	+	NC_008801.1	F6XQC4	HNRNPAB	0.708315055018307
2	523355477	523397700	-	NC_008802.1	F7F9D0	NDUFA10	0.797289188075651
1	84651832	84698635	-	NC_008801.1	F7A998	ACADSB	1.06176576493526
3	489961604	489980238	-	NC_008803.1	F6Q3F7	ACADS	0.913330938706077
2	176035010	176069286	-	NC_008802.1	F7DMR8	AKAP1	0.688942508735078
3	376177372	376235970	+	NC_008803.1	F7A6D8	EMC2	1.59195424232713
DS029490.1	2360	7281	-	NW_001585052.1	H9H7E7	EIF6	0.727893816943593
1	173683778	173693947	-	NC_008801.1	F6PKN0	DHRS1	1.06640055087271
2	327598645	327650052	-	NC_008802.1	F7B4F8	TMEM30A	0.863765712947798
2	57155216	57181746	+	NC_008802.1	F7BZK3	MGST3	0.936509464989965
1	318617744	318658905	-	NC_008801.1	F7BM88	YY1	0.693354204897336
2	187946049	187951581	+	NC_008802.1	F6VYT4	S100A1	2.78455885944172
2	467683556	467775616	+	NC_008802.1	F7DX04	SLC30A7	0.726624063572792
2	539037443	539050743	-	NC_008802.1	F6Z075	UBE2G2	1.47514335597201
4	42851812	42963838	+	NC_008804.1	F6UIK7	APOO	0.934401213962874
7	58597959	58707669	+	NC_008807.1	F7A2Q4	UBE3A	0.828843198342954
DS029369.1	66868	67687	NA	ENSMODG00000013977	F6R615	NA	1.81324828804404
1	572336788	572350448	+	NC_008801.1	F7FW91	ERLIN2	0.976057481400001
1	448704347	448718529	-	NC_008801.1	F7D704	CIAPIN1	1.23760345826464
1	699040258	699150536	+	NC_008801.1	F6WEL2	SNTB2	0.808625768544756
1	454822731	454855355	-	NC_008801.1	F6UPS7	SH3GLB2	1.06061658978709
7	250783361	250801494	+	NC_008807.1	F6ZRQ0	SCLY	1.11123072965084
7	75279816	75347168	-	NC_008807.1	F6PI38	SEPTIN10	1.02601733180024
1	19481090	19529076	-	NC_008801.1	F6R7Y9	ADPGK	0.785909280603021
2	208074545	208155869	+	NC_008802.1	F7FW35	ITGB3	1.21199210752392
4	194070782	194179698	+	NC_008804.1	F6SSD2	UBE2E3	1.04843610045039
4	218614244	218689748	+	NC_008804.1	F7EJ21	LOC100022336	1.05657509444981
1	484360326	484381231	-	NC_008801.1	F7DN69	NPEPL1	0.741767295998502
6	43662337	43694000	-	NC_008806.1	F6R9Z4	PLAA	0.995881119872035
7	27358263	27386648	-	NC_008807.1	F7DKB3	RAB9A	0.893657133537189
1	265866414	266133998	-	NC_008801.1	F7FRM5	PPP2R5E	1.09444995061962
4	83627947	83869129	-	NC_008804.1	F6PGQ1	GSK3B	0.904098719544909
3	459352473	459379209	-	NC_008803.1	F6ZR04	PALM	1.31894072862921
NA	362163	386364	+	NW_001583314.1	H9H9F4	EPN3	0.915258558963741
7	202700768	202715594	+	NC_008807.1	F7G3T4	NDUFB5	0.946932942600068
1	261557063	261584207	-	NC_008801.1	F7CCB2	DHRS7	0.942930811058073
3	29771907	30128118	+	NC_008803.1	F6XPF6	CWC27	0.739078054897613
4	422827598	422849776	-	NC_008804.1	F7FUI9	RRAGC	0.961902514745795
8	256333728	256405833	-	NC_008808.1	F6XSP0	STAM	0.717371776363021
2	293777812	293970526	+	NC_008802.1	F7DAP7	CD2AP	0.921775168295825
7	251694070	251723265	+	NC_008807.1	F7EG56	PPP1R7	1.62630202332844
4	344943183	345001572	-	NC_008804.1	F7EE69	PPME1	0.979476335158081
5	169275864	169297972	-	NC_008805.1	F7DKD6	PAICS	0.8298685614801
AAFR03067797.1	1191	10512	+	NW_001586990.1	H9H6R5	LSM4	0.868979124803429
8	97479917	97494275	NA	ENSMODG00000040274	F7CFI6	NA	1.15192376527295
1	73696616	73720741	+	NC_008801.1	F6VF05	MMS19	0.859285789122137
1	169700719	169722374	+	NC_008801.1	F7FTM4	ARHGEF40	1.13750184334029
5	116422606	116451239	-	NC_008805.1	F6QXS1	ETFDH	0.827136471918068
2	430620220	430910014	+	NC_008802.1	F7GGC9	MTHFD1L	0.904940666969218
5	182189331	182218437	-	NC_008805.1	F7A1Q4	TMEM33	0.859894876473356
4	359106359	359145246	-	NC_008804.1	F7FLC0	MICOS10	0.983096112390572
6	104770841	104844907	+	NC_008806.1	F6R560	PDXDC1	0.890888263238741
3	50618040	50797879	-	NC_008803.1	F6UGQ8	CERT1	1.58876887290804
6	159104716	159124216	+	NC_008806.1	F6VI36	SPNS1	0.911482513022235
2	189554003	189571600	-	NC_008802.1	F6ZTE5	PBXIP1	1.05045145301146
6	276285309	276304741	+	NC_008806.1	F6S7X0	GLT8D1	0.930540873731445
2	273610451	273900116	+	NC_008802.1	F7AYB5	ANKS1A	1.68710903278288
1	208178605	208289978	+	NC_008801.1	F7B4N3	HECTD1	0.7669152078631
1	578634404	578667216	+	NC_008801.1	F6URX6	FNTA	0.970865908140163
1	114874013	115142860	+	NC_008801.1	F6WCS6	EFL1	1.09410430656257
2	189599181	189605569	+	NC_008802.1	F6U398	FLAD1	1.13666103048828
3	445794188	445805748	+	NC_008803.1	F7ALU7	GIPC1	1.02826414577837
X	3454735	3520282	+	NC_008809.1	F7ADE2	IKBKG	1.29078669794025
2	274524363	274695172	-	NC_008802.1	F6WS11	FKBP5	0.61152482485162
4	21632724	22100067	+	NC_008804.1	F6UIF1	CASK	0.64632327793893
1	449488862	449504185	-	NC_008801.1	F6Y9F4	PLTP	1.95149498337675
6	155741756	155788709	-	NC_008806.1	F6PY30	CLCN7	1.26494109594949
4	397284357	397307492	+	NC_008804.1	F7DZQ4	EML2	0.903962733964085
4	111030800	111171226	+	NC_008804.1	F7FBY3	BIN1	0.597673676975537
8	64996556	65010800	+	NC_008808.1	F6RQM4	SUN2	1.07866059092315
NA	22216	34527	+	NW_001585503.1	H9H7E5	BNIP3	0.579691531095496
2	211011650	211042474	-	NC_008802.1	F6R7Z7	CCDC47	0.900354174569227
1	657125326	657290260	-	NC_008801.1	F6RV43	EML4	0.887969240648414
1	650777160	650784395	+	NC_008801.1	F6ZFJ6	MCFD2	1.20923522252373
6	124151547	124156772	+	NC_008806.1	F7GIA4	SIGMAR1	1.00549030796068
2	194453197	194488120	+	NC_008802.1	F7GGY5	DNAJC7	1.01841023783672
7	184850354	184880460	-	NC_008807.1	F7FDW3	RPE	1.20767815622236
1	465423334	465437677	-	NC_008801.1	F7BSE2	PMPCA	0.871216032175823
1	307760576	307810925	-	NC_008801.1	F6SD95	KIF3A	0.866392110407352
5	291741434	291746362	-	NC_008805.1	F7ESA0	TIMM10	0.875047310020097
2	214229795	214247887	NA	ENSMODG00000049425	F6X910	NA	0.657336726395556
1	595302328	595393596	+	NC_008801.1	F7AFK9	ACSS1	1.02888669901625
8	146676104	147343557	+	NC_008808.1	F6Y0X6	CACNA2D1	1.112899731184
2	502913458	503301595	+	NC_008802.1	F7AX85	MYO1D	1.13360975716116
4	230886253	230899973	-	NC_008804.1	F6ZJC0	VPS11	1.18477313150678
6	283374085	283439494	-	NC_008806.1	F6PIY7	BICD2	1.29166232903368
3	399918277	400003213	-	NC_008803.1	F6WI36	WASHC5	0.837698266917767
1	419840333	419929823	+	NC_008801.1	F6W7Z2	GAPVD1	0.8519807802738
2	98914740	99132761	+	NC_008802.1	F7EFY6	NEK7	1.24452435703956
7	57829719	58120565	+	NC_008807.1	F7F7Z0	ATP10A	1.10274562834788
4	230767295	230788580	-	NC_008804.1	F7DUM2	NLRX1	0.99184040121703
1	354651433	354673564	+	NC_008801.1	F6YKB6	UBLCP1	1.06783960163837
4	196585226	196624714	+	NC_008804.1	F7E9S8	DNAJC10	0.888357405534677
3	441054509	441073160	-	NC_008803.1	F7ESY9	UBXN6	1.12613076748828
3	343309022	343362612	-	NC_008803.1	F7FTF3	RIPK1	0.887409973796082
2	187929078	187932063	-	NC_008802.1	F6SL53	S100A14	0.588092929403109
6	243079700	243100936	-	NC_008806.1	F7GFQ8	SEC13	0.959185288572131
5	51007511	51009970	+	NC_008805.1	F7DKQ2	H2AZ1	0.684734274667822
1	705840855	705860852	+	NC_008801.1	F6W1B4	HSPA12B	1.13137261322508
2	514992245	515042660	-	NC_008802.1	F6RU49	BLMH	1.33631207179738
3	26743943	26941498	+	NC_008803.1	F6Y6Y1	IPO11	0.98313640432321
5	155836826	155903921	+	NC_008805.1	F7AN44	UBA6	1.48864628390876
2	405689429	405801527	+	NC_008802.1	F7BSJ2	ENPP1	0.783767687392734
4	189312535	189505377	+	NC_008804.1	F6YBI5	AGPS	1.34032049688651
3	398992947	399053455	-	NC_008803.1	F6SNF7	TMEM65	1.15657173257916
1	506993023	507009921	+	NC_008801.1	F7FE41	GAREM2	0.90081723775072
4	408798403	408802049	+	NC_008804.1	F7D7G7	MBOAT7	0.969964575100922
6	287372630	287735068	-	NC_008806.1	F6ZJB3	ITGA9	1.09673396451898
1	502704054	502712870	-	NC_008801.1	F7G9V3	PURB	0.963917760423649
2	483394585	483439356	-	NC_008802.1	F7F824	SLC16A1	0.343698002421045
1	654569167	654639182	-	NC_008801.1	F6WMG0	PPM1B	0.79260539037197
3	476699951	476726235	NA	ENSMODG00000042946	F7BJ94	NA	1.11869737324716
3	265214849	265338413	-	NC_008803.1	F7G374	YES1	0.811500474536221
1	491061983	491131853	-	NC_008801.1	F7E8R4	PFDN4	0.913934280643034
8	135724304	135907097	-	NC_008808.1	F7G5X8	UPF2	0.81717930135456
1	278099234	278239865	-	NC_008801.1	F7EH09	LOC100616926	0.910404329260413
3	194759379	194787001	-	NC_008803.1	F6SAE1	MCM4	0.267526653279863
X	70712052	70725537	-	NC_008809.1	F6TQ76	IGBP1	1.02338932511502
3	441439468	441452669	-	NC_008803.1	F6ZF54	DPP9	0.989781241645068
1	202914323	202983711	+	NC_008801.1	F7GFN5	SORD	1.19754027462053
1	393643866	393716819	-	NC_008801.1	F6TAH0	PLCG1	0.836812645731643
4	64633604	64867691	NA	ENSMODG00000046046	F6YDU5	NA	3.14561995786084
8	259382991	259412282	+	NC_008808.1	F6WN48	CROT	0.784383896717433
6	43658632	43818521	+	NC_008806.1	F6UBH2	IFT74	1.23692157417534
5	47346354	47513210	-	NC_008805.1	F7DLB9	NFKB1	0.626863741714979
3	144257411	144285397	+	NC_008803.1	F7CGA4	LOC100025102	1.21287946463036
5	232913191	232944197	+	NC_008805.1	F6VE42	NELFA	0.78279409952205
5	18588150	18724369	+	NC_008805.1	F7FND3	RUFY3	1.09151954788938
4	366835514	366854309	+	NC_008804.1	F7G7N1	PPP1R8	1.17593688697885
3	341759305	341802073	+	NC_008803.1	F6SZR6	ECI2	0.945176329317673
2	516046341	516057796	-	NC_008802.1	F6TUK5	MRM3	0.835442659176604
4	361312686	361351108	+	NC_008804.1	F6SCP1	SRRM1	0.931948396949843
1	151000175	151044823	-	NC_008801.1	F6S8C3	CLPX	0.795187179828674
4	286384632	286408783	+	NC_008804.1	F7CGB6	ACAD8	0.900497721609615
3	78433663	78649458	-	NC_008803.1	F6SZ66	PIK3C3	1.53723851551492
7	81792574	81883440	+	NC_008807.1	F6QHC1	CARS2	0.9233912673331
2	289400087	289457586	+	NC_008802.1	F7GJW1	CDC5L	1.09466958190461
1	233517090	233635488	-	NC_008801.1	F7D2R9	FLRT2	1.22263519706408
1	267897577	267979933	+	NC_008801.1	F6YB33	FNTB	1.49980974894
1	454555714	454579243	+	NC_008801.1	F7FH19	TBC1D13	0.99420345314517
2	419582296	419686878	NA	ENSMODG00000046733	F6T3H0	NA	1.16938752399631
3	303521293	303531076	-	NC_008803.1	F7EIM5	ZADH2	0.99600546196362
3	46067842	46218302	-	NC_008803.1	F6S7T5	MRPS27	0.591880375895887
1	452657757	452668869	+	NC_008801.1	F6SVR1	ALAD	1.578954108829
4	98096000	98148588	+	NC_008804.1	F7GL49	PCCB	0.856525415960573
2	212259064	212298776	+	NC_008802.1	F7ADI1	PRPSAP1	0.904398951181334
8	207383976	207400726	+	NC_008808.1	F6SR91	LOC100013073	1.36192180766474
8	17406580	17463521	+	NC_008808.1	F6PWY1	ARFGAP3	1.57514914243018
6	135176182	135246333	+	NC_008806.1	F6PZI4	TBC1D2	1.16862088165819
2	204188849	204210879	-	NC_008802.1	F7DF94	UBTF	0.754564206940548
6	202405408	202480403	-	NC_008806.1	F7C8N3	USP4	0.947832803699606
5	18728502	18741958	-	NC_008805.1	F7FNC0	GRSF1	0.770511137231136
1	663114102	663122306	+	NC_008801.1	F7G461	CYP1B1	0.74244942243219
1	398919953	399012948	+	NC_008801.1	F6SZY6	RPRD1B	0.839472561518027
1	508476411	508504836	+	NC_008801.1	F7E0R2	CAD	0.733084964699894
1	530308056	530322267	-	NC_008801.1	F7EU63	IAH1	0.967638245079833
1	89270190	89304580	-	NC_008801.1	F6RGT0	BAG3	1.30974497690364
5	295002333	295033092	-	NC_008805.1	F7G832	NA	1.25657317874322
6	85627950	85638493	+	NC_008806.1	F6SQS9	RNF40	1.00781651930209
3	412524943	412603639	-	NC_008803.1	F7GHP1	ST3GAL1	0.760677312287703
5	238227019	238234373	+	NC_008805.1	F6YLL9	VPS16	1.23406475740724
2	266547738	266648831	-	NC_008802.1	F6Y6M0	TRIM26	1.24384451042067
1	173537660	173543091	-	NC_008801.1	F7EFZ7	TM9SF1	1.04512674562403
2	10969662	10973716	+	NC_008802.1	F6WIJ1	ELOVL1	1.0833842543076
3	524041018	524048438	+	NC_008803.1	F6RZ22	GSTT2B	2.3170567253227
4	7467777	7537138	-	NC_008804.1	F6QZT8	JAM2	0.500526451754812
5	291446564	291461677	-	NC_008805.1	F7ESR4	SSRP1	0.612442607842047
7	75928124	76230026	+	NC_008807.1	F7FQC9	RASA3	0.595015136998331
6	241165478	241253252	+	NC_008806.1	F6UN80	LMCD1	0.736761837913265
2	414922437	415019846	-	NC_008802.1	F6WX13	REPS1	1.30262587337913
2	506129761	506138091	-	NC_008802.1	F6RDJ5	POLDIP2	1.08514568079065
1	572223602	572228258	+	NC_008801.1	F7FJ52	ZNF703	1.27950526765951
8	273871990	273907937	+	NC_008808.1	F7G715	MRPL3	0.935779882441172
8	14270820	14277046	-	NC_008808.1	F7CI47	SNX15	1.11178007089774
8	174004346	174011127	+	NC_008808.1	F7B524	LSM8	0.738638370913712
4	154659404	154708625	-	NC_008804.1	F7C3X8	STAM2	1.24672499646852
4	384537805	384581323	-	NC_008804.1	F7BKI3	AKT2	1.27314976587443
2	2003437	2015764	-	NC_008802.1	F6UAM7	CPT2	0.966037334119777
2	307625380	307680695	+	NC_008802.1	F7FBZ8	BAG2	1.17124480938264
5	230836923	230979354	-	NC_008805.1	F6YW76	ADD1	0.849246498472337
7	25634843	25680726	-	NC_008807.1	F6T3N6	MOSPD2	1.09094776700437
4	67428308	67516749	-	NC_008804.1	F6ZW32	CD47	1.06205525893823
1	717881363	717885296	-	NC_008801.1	F6Z5I2	VAMP8	1.03721890435764
1	151481037	151516886	+	NC_008801.1	F6VCB6	HACD3	1.2294658472036
2	113014621	113081640	+	NC_008802.1	F6UZ64	MAPKAPK2	0.829529562786985
2	320324791	320625647	-	NC_008802.1	F7FD35	LMBRD1	1.03566232830883
7	208952585	208961952	+	NC_008807.1	F6T2V7	PFN2	1.8802728589599
2	255494875	255501558	-	NC_008802.1	F7G424	SLC2A4	1.73747605186504
1	500246842	500275721	-	NC_008801.1	F7FXX7	SERINC3	1.55995869737322
2	135814468	135832806	+	NC_008802.1	F7DP14	CNIH4	0.914633075762721
1	683677174	683683275	-	NC_008801.1	F7CX16	CIAO2B	0.964844278686091
2	67322794	67336513	+	NC_008802.1	F6SVZ6	CACYBP	1.43403174559789
3	151641201	151681380	+	NC_008803.1	F7FDS8	IMPA1	1.06358849757465
3	365798824	365838049	-	NC_008803.1	F7FDN8	ANKRD46	0.996811726816437
6	222320174	222338487	-	NC_008806.1	F7DWT3	EOGT	0.974246833710258
4	180968650	181011342	+	NC_008804.1	F7DHB7	GORASP2	1.35995095765836
1	5696644	5725041	+	NC_008801.1	F7CYK5	EIF4EBP2	1.59121981909293
8	86447645	86464244	+	NC_008808.1	F7BB95	TMEM263	1.11908590699444
8	203369569	203381029	-	NC_008808.1	F6VE50	LOC100024874	0.910766424180237
1	419438469	419451840	+	NC_008801.1	F6WN64	ARPC5L	1.23135831338877
5	53422790	53491417	-	NC_008805.1	F7ANU1	PKD2	1.09996148855542
1	388327039	388351086	-	NC_008801.1	F7G4W7	GSS	1.22840676674985
2	57301939	57356746	-	NC_008802.1	F7FWC9	TMCO1	1.07366069802349
