chromosome_name	X4.x	X5.x	X7.x	X1.x	Accession	geneName	Geomean
X4	3251071	3261139	+	NC_041752.1	F6XQQ7	WASHC1	0.888018000481872
5	54284954	54326616	+	NC_041732.1	F7AAX8	MCEE	1.06441389581885
6	21332221	21438097	+	NC_041733.1	F6QRI0	IQSEC2	1.04498453763825
2	30891080	30905829	+	NC_041729.1	F6PR47	UBFD1	1.11350248802094
16	34552941	34575936	-	NC_041743.1	F7D0V2	AS3MT	1.24932507861166
1	119258070	119480135	+	NC_041728.1	F7A886	LOC100074858	0.881593537871605
11	15426832	15465742	+	NC_041738.1	F7FSY9	ATP6V0A1	1.37818992772546
3	88499782	88517451	-	NC_041730.1	F7FNJ4	KIFBP	1.20942782472761
2	154692070	154709478	-	NC_041729.1	F6R5B0	SLC38A2	0.892148395567994
4	88042835	88082918	+	NC_041731.1	F6Q8D4	DPH5	1.18874168215721
18	9357593	9476734	-	NC_041745.1	F6PG28	MAOA	1.32201892944479
5	67127834	67263261	+	NC_041732.1	F6S221	MTOR	1.17142471474646
8	14052837	14178074	+	NC_041735.1	F7EJA3	GNAS	1.10445184684019
X1	16495535	16568895	-	NC_041749.1	F6XK02	TRAM2	1.06535384660561
16	45111077	45119217	+	NC_041743.1	F6QHE5	PPP1R8	0.919397413058776
2	140238834	140257887	+	NC_041729.1	F7F0S4	INPPL1	0.90422438757114
2	24398027	24519253	-	NC_041729.1	F7E5V2	LOC100091485	0.633728301585343
X2	4617717	4631610	-	NC_041750.1	F7GAZ4	PHYKPL	1.19526289284288
2	47213720	47316154	-	NC_041729.1	F7C5U1	VPS35L	1.31469050743539
11	42541884	42555840	+	NC_041738.1	F6U2Q4	MVD	1.22671724846848
X4	3861929	3969592	+	NC_041752.1	F6QAF9	PNPLA7	0.787517152479329
3	90517296	90559845	-	NC_041730.1	F6YST6	PRKAA1	1.10460600512803
15	655153	671076	-	NC_041742.1	F7AY19	CHMP4B	0.91050234114822
5	17539711	17549384	-	NC_041732.1	F6ZZW7	RAMAC	1.30896552766407
1	99864064	99904416	-	NC_041728.1	F6YE37	SEC23B	1.28230001489103
X1	116143353	116156319	-	NC_041749.1	F6TI73	NCLN	1.39196609771645
4	34993847	35070758	+	NC_041731.1	F7EGH7	NUP214	0.265085729290267
1	100452523	100500714	-	NC_041728.1	F6QPG7	EIF2A	1.16461537820316
10	46402852	46415870	-	NC_041737.1	F6PLN7	IMPDH1	0.964486286792228
16	3488865	3511424	+	NC_041743.1	F7AWS5	MPZL1	1.04629189168717
1	754944	897807	+	NC_041728.1	F7E1X8	IPO11	1.06454328601328
5	46834461	46921710	-	NC_041732.1	F7DBN9	ARIH1	1.0496594765292
2	33900116	33984341	-	NC_041729.1	F6ZRP6	LLGL1	0.609575982102484
3	127946466	128052031	+	NC_041730.1	F7FHM4	MAPK8	1.30699119706301
8	20273529	20318144	+	NC_041735.1	F7EA21	UCKL1	1.04624854759275
13	19355919	19592161	-	NC_041740.1	F7BYZ0	PLXDC2	1.06772058302303
10	52680256	52684375	+	NC_041737.1	F6QSE2	MBOAT7	1.08534179976266
NA	3471431	3496251	-	NW_024396743.1	F6U6C4	NPLOC4	1.85232710819864
5	56678738	56689175	-	NC_041732.1	F7EBC8	NA	0.628403753043969
2	64404043	64562775	-	NC_041729.1	Q9N1T0	M6p/Igf2r	0.963797206682337
6	28655920	28701633	-	NC_041733.1	F6T2I3	TBC1D8B	0.886530356132595
15	3072280	3116125	+	NC_041742.1	F7ENK1	RHOT1	0.950213137410515
8	40072613	40120214	+	NC_041735.1	F7C3T3	PIK3R4	1.24888472432829
14	15235018	15285358	+	NC_041741.1	F6UDH1	XPOT	0.809731632811138
9	13902246	13951552	-	NC_041736.1	F6VWR7	TTC21B	0.896673119158215
14	26947	248930	-	NC_041741.1	F7G1S0	SYNE2	0.826215249048581
13	23928624	24017600	-	NC_041740.1	F6ZPI2	PRKAR2B	0.67906737594033
15	24113705	24135624	+	NC_041742.1	F6XBA9	SYAP1	1.08774171850604
17	5118423	5154546	+	NC_041744.1	F6WLG9	METTL16	1.12457924658661
9	61664758	61730833	-	NC_041736.1	F6ZMZ0	EML4	0.668451603771211
6	14558999	14591096	+	NC_041733.1	F6PGQ8	VAMP7	1.07772388051788
X1	85545467	85552974	-	NC_041749.1	F7DLA1	EMC3	1.01916731686304
6	8566561	9258706	+	NC_041733.1	F6T0M2	DIAPH2	0.923856398139826
1	108367969	108476842	-	NC_041728.1	F7CSR7	XRN1	1.16912324708954
2	78793013	79706635	-	NC_041729.1	F7DBD2	SASH1	1.11165697581206
1	55514798	55636326	-	NC_041728.1	F7EJP0	SYNE3	1.04649879112573
17	6161312	6277018	-	NC_041744.1	F7FTE3	VPS53	1.06869722119291
13	23418539	23462960	+	NC_041740.1	F6YWN8	LAMB1	1.46133319865974
15	271035	274100	+	NC_041742.1	F6RC65	MAP1LC3A	1.01637290515409
16	36928127	36943829	-	NC_041743.1	F6WAL7	SCD	0.717611402392223
8	50462174	50673352	-	NC_041735.1	F7BCZ8	OSBPL10	1.09003487358958
10	54075551	54090419	-	NC_041737.1	F7DXJ9	TRIM28	1.0144791021713
16	1795814	1863420	+	NC_041743.1	F7GCK3	GSK3B	1.1125234867515
13	24351054	24383515	+	NC_041740.1	F6ZPP1	PUS7	1.14251062961097
12	24974391	25002570	-	NC_041739.1	F6YA49	MMAA	0.816400703103352
4	24979318	25019307	-	NC_041731.1	F7AM97	LRSAM1	0.651129410986973
4	110144793	110202083	-	NC_041731.1	F6TPB3	NEXN	1.04684707868886
18	27379967	27413539	-	NC_041745.1	F7ABQ0	CHMP3	0.748473111755137
X5	45487942	45800439	+	NC_041753.1	F6QJK7	NFIB	1.04133956116797
2	147812930	147965291	-	NC_041729.1	F6VGM9	KIF21A	0.730510374414305
NA	300023	308978	-	NW_024396743.1	F7BFK0	NARF	1.12005431392239
20	7189356	7218344	-	NC_041747.1	F6X142	VPS36	0.911019333944715
1	16831059	16895290	-	NC_041728.1	F7EPN2	RASA1	1.05848947248862
X1	59250778	59295559	+	NC_041749.1	F7ENU8	EOGT	1.00545219079587
X5	62979981	63298284	-	NC_041753.1	F7B6J3	LOC100080691	1.09274638847217
3	13089755	13160555	-	NC_041730.1	F6V250	SCUBE2	1.12826821589614
8	20351075	20363374	-	NC_041735.1	F7E9Y9	DNAJC5	0.788019532504929
X2	16846779	16877181	+	NC_041750.1	F7FHR3	WDR82	1.06224450401504
5	33311091	33401483	-	NC_041732.1	F7E713	XPO7	0.936314422190295
19	12327268	12381976	+	NC_041746.1	F7CCP4	LPGAT1	1.14037493692613
7	54459407	54502388	+	NC_041734.1	F7C5U9	MFF	0.911257553532534
8	20686513	20695013	-	NC_041735.1	F7E9I2	ZGPAT	0.908260751295312
11	33980203	34006755	-	NC_041738.1	F7C2R0	PSME3IP1	1.30645984590139
13	36413205	36499087	+	NC_041740.1	F6PVR3	PRKCQ	1.56049547126337
4	2867363	2920401	+	NC_041731.1	F6WI34	FAM91A1	1.13329420336372
20	5658560	5686784	-	NC_041747.1	F6Y0V8	ALG5	0.741622445940494
2	17904686	17913736	+	NC_041729.1	F6WS87	DIABLO	1.42070171282938
4	133804547	133852817	+	NC_041731.1	F7D9A1	MFSD10	1.0028288652112
16	41577245	41590613	+	NC_041743.1	F6ZYQ2	HDAC1	1.28932943794999
2	18990297	19012563	-	NC_041729.1	F7FN76	ANAPC7	0.886703719567256
18	5527757	5537545	-	NC_041745.1	F6WHV6	PSMG1	0.937237559129972
1	21714352	21767480	+	NC_041728.1	F6T2Z5	MCCC2	0.861579020364925
16	35175838	35185150	-	NC_041743.1	F6X1I6	NOLC1	0.977915944081453
1	170100434	170114513	-	NC_041728.1	F7BZC5	DBR1	1.39463378350904
X2	8224424	8229746	-	NC_041750.1	F6U781	UBXN6	0.666997199481748
5	68385941	68409435	+	NC_041732.1	F7EKH8	LZIC	0.980694638695809
7	26233152	26280567	-	NC_041734.1	F7FKV2	LANCL1	0.96120982950814
1	136513653	136518475	-	NC_041728.1	F6U1T4	RPL22L1	1.0049077519626
11	9549565	9626210	-	NC_041738.1	F7FBC7	APLP2	2.47303869691259
1	52832875	52866638	-	NC_041728.1	F6T6R6	ATXN3	0.877737421704481
13	41916966	41955905	-	NC_041740.1	F7EP28	SLC12A6	1.27043203977054
13	16065847	16089370	NA	ENSOANG00000036374	F6ZVY6	NA	0.881316190517135
3	51095786	51223050	+	NC_041730.1	F6RUU9	EPG5	0.960016723759921
18	28815184	28826106	-	NC_041745.1	F6RM41	LIAS	0.881921152497661
11	2215129	2224679	-	NC_041738.1	F7C832	POLD2	0.830253223450393
16	2967772	2976096	-	NC_041743.1	F6X6Y9	TMCO1	0.980315486357267
14	41233981	41253579	NA	ENSOANG00000048951	F6X582	NA	0.709900548345958
3	17792156	17806822	-	NC_041730.1	F6SUH3	TMEM109	0.92534840282133
X1	85359695	85375180	+	NC_041749.1	F7EM61	AMT	0.869846976168123
10	14223760	14242317	-	NC_041737.1	F7D438	GGACT	0.997161493395051
18	9081548	9096366	+	NC_041745.1	F6Q6K5	FUNDC1	1.01852233426995
3	65868350	65892639	+	NC_041730.1	F7F417	LOC100077905	1.28153369132597
14	22763984	22963363	-	NC_041741.1	F7D453	OSBPL8	0.869150092131505
1	96586929	96590519	+	NC_041728.1	F6V4R1	THBD	2.41824957385421
4	94516432	94544869	+	NC_041731.1	F6XTP3	GCLM	1.09182494429274
11	32423300	32455087	+	NC_041738.1	F7BG75	LSM14A	1.17154341164425
X2	10541628	10559695	+	NC_041750.1	F7G8M3	SIRT6	1.04622143616421
X2	10468474	10479851	-	NC_041750.1	F7EDM9	YJU2	0.357961623766518
X1	92954505	93038662	NA	ENSOANG00000041669	F7AWB6	NA	1.04722927002848
2	101800242	101819343	+	NC_041729.1	F7D835	SERINC1	0.642276020287468
6	19229402	19267126	-	NC_041733.1	F7D6L8	LOC100077163	0.881652905474193
4	89099775	89160928	-	NC_041731.1	F6QIG5	AGL	1.02200612558939
2	161316570	161324631	-	NC_041729.1	F7F0P2	RPL18A	1.08311191826847
2	22248436	22258960	-	NC_041729.1	F6WB43	NA	1.22905200578022
14	3885646	3942078	-	NC_041741.1	F6VPW5	FRMD6	1.81522280295331
2	82436742	82473416	-	NC_041729.1	F6VH49	STX11	1.39953099366388
19	6388466	6398313	-	NC_041746.1	F7F9E7	DEGS1	1.21374658215187
3	21176149	21242859	+	NC_041730.1	F7DS84	CELF1	1.25797346871425
3	21086064	21107044	+	NC_041730.1	F7DRW9	MTCH2	1.00623693421914
14	44769864	44798837	+	NC_041741.1	F7GBD6	MICALL1	1.23215418600853
5	56471621	56484041	-	NC_041732.1	F7C4Y9	UBE2J2	0.866220978792303
9	18496731	18521623	+	NC_041736.1	F6YFQ9	SCRN3	0.942568511451908
8	58356529	58423317	+	NC_041735.1	F6YAA0	FAM126A	1.64964617624802
8	303378	349787	-	NC_041735.1	F6U5V4	GALK2	1.12562951985989
2	41026398	41030946	+	NC_041729.1	F6QPE9	PSMG3	0.826965352310087
4	127621327	127723030	-	NC_041731.1	F7EKN7	CRMP1	0.839063447217814
12	37868755	37875585	-	NC_041739.1	F7EFV7	RPL34	1.33605650365396
8	17839408	17849353	+	NC_041735.1	F7DIR3	GID8	1.22220179777149
9	38623128	38642304	NA	ENSOANG00000045442	F7D9K6	NA	1.2171555945566
6	13632062	13651629	-	NC_041733.1	F7C9Y2	BRCC3	0.897424140567525
10	58512292	58516001	+	NC_041737.1	F7BTS2	ORMDL2	0.830941933582535
13	38585646	38594664	+	NC_041740.1	F6ZBN6	LRP10	1.0101045373939
14	33948988	33966344	+	NC_041741.1	F6VUI5	MRPL42	0.882048654711338
1	61412836	61414536	+	NC_041728.1	B5LX90	DIO3	0.84088402715491
16	29422415	29729187	-	NC_041743.1	F7F8F3	VTI1A	1.10175853664436
13	41915180	41917021	+	NC_041740.1	F7EP23	EMC4	1.02054455157057
19	1154181	1162772	-	NC_041746.1	F6Z7C3	TOMM20	1.09187996714638
11	53734449	53743989	-	NC_041738.1	F6YD45	HMBS	1.03358208733628
2	132767156	132867154	+	NC_041729.1	F6VTV3	UCHL3	0.95020045118464
13	37439982	37471502	-	NC_041740.1	F6TQN0	BCL2L13	1.01126818792175
2	36359703	36364471	+	NC_041729.1	F6PXJ6	ATP5MF	0.898639639194291
1	101365221	101380679	+	NC_041728.1	F7GDB3	COMMD2	0.818321573400162
16	45337054	45340830	NA	ENSOANG00000036333	F7END7	NA	1.08316417924376
4	63093241	63131899	NA	ENSOANG00000040223	F7CEQ8	NA	0.871662422870698
11	51050895	51053963	-	NC_041738.1	F6YYA4	TNFRSF12A	1.53804894308592
7	9236603	9246238	-	NC_041734.1	F6X6D6	CHCHD7	0.610604530781462
16	11435320	11588909	+	NC_041743.1	F6VU07	C16H1orf21	1.53213798994095
X2	2990949	3000161	-	NC_041750.1	F6SDF3	PAIP2	1.0814248312452
2	35838519	35859534	-	NC_041729.1	F6PX52	TMEM11	0.946967274121264
20	4114411	4360385	-	NC_041747.1	F7B8Q1	STARD13	1.6305949433719
3	7870288	7933875	+	NC_041730.1	F7BRH9	TSG101	0.874409893163439
3	81392663	81424277	+	NC_041730.1	F7FY96	PAIP1	0.981952810389163
X1	18855557	18857236	NA	ENSOANG00000042831	F7F803	NA	1.10711254556559
7	59731906	59741425	+	NC_041734.1	F6VY87	SNRPE	1.19976057850616
5	91841825	91857391	-	NC_041732.1	F6R4S0	PSMG2	0.734515928604354
16	33437136	33461353	+	NC_041743.1	F7ET78	ITPRIP	1.40078823850741
4	82155208	82186138	+	NC_041731.1	F6WBL3	CLCC1	0.64847282119739
1	22069072	22137064	-	NC_041728.1	F6T329	MRPS27	1.29142950699018
10	30064256	30141921	+	NC_041737.1	F7D1T3	RBM26	0.982251526609218
3	16067088	16070146	+	NC_041730.1	F7G7I5	LRRN4CL	1.20833613413891
5	62605097	62648947	-	NC_041732.1	F6YGQ4	CROCC	1.26986477769402
X1	13801068	13856022	-	NC_041749.1	F6U110	SPAST	1.05934932930929
10	12099613	12280425	+	NC_041737.1	F7C320	PAM	0.573631255906578
5	71898213	71967416	+	NC_041732.1	F7CF17	DNAJC11	1.18823587150982
2	25676384	25690106	+	NC_041729.1	F7BIE3	RUSF1	0.965798525989819
10	6910208	6960191	+	NC_041737.1	F7DCU0	RUFY3	0.653862211872406
NA	145867	199304	-	NW_024396743.1	F6ZC10	STX8	0.933136353963955
19	12068806	12129047	-	NC_041746.1	F6XL57	PPP2R5A	0.960142680163477
1	155375337	155438897	+	NC_041728.1	F6ZLL6	SMC4	0.617648120988948
X3	33629588	33641320	-	NC_041751.1	F7EIT2	TAP1	1.72725894069695
9	6618033	6649824	-	NC_041736.1	F7DEB9	STAM2	1.00596978264604
3	125667259	125768594	+	NC_041730.1	F6U1D4	TM9SF3	0.85668385762806
3	76376291	76529467	+	NC_041730.1	F7AE56	RAI14	1.09046484054997
4	93759284	93773136	+	NC_041731.1	F6SJL1	F3	3.31915865231079
3	71729242	71768678	-	NC_041730.1	F7F0H1	FECH	0.91005352191238
11	44135626	44201686	+	NC_041738.1	F6VBD3	ZCCHC14	0.854627612023085
11	61515106	61544660	-	NC_041738.1	F6Y168	DDX42	0.907546691563976
4	33706769	33716709	+	NC_041731.1	F7FLM6	TOR1B	1.25464248592835
X1	91044937	91047102	+	NC_041749.1	F6ZLT9	NDUFAF3	0.667305708256225
18	41009099	41035542	-	NC_041745.1	F7EU92	AK4	1.0940749799629
6	34985836	34998403	-	NC_041733.1	F7E8W7	UPF3B	0.796501083172954
4	95961090	96074744	-	NC_041731.1	F7BIN9	RPAP2	0.94290091681041
7	70430372	70452774	-	NC_041734.1	F6W2Q0	STRIP1	0.910284896376188
13	40035244	40041494	+	NC_041740.1	F7FW63	NDUFAF1	0.964071823033742
8	14182870	14197913	+	NC_041735.1	F7EJ98	NELFCD	0.709196186915929
11	61515106	61544660	-	NC_041738.1	F6Y175	DDX42	1.06942264426238
7	78182544	78195380	+	NC_041734.1	F7CUH6	PPIL3	0.996841208030169
12	23810823	23866340	-	NC_041739.1	F6VIX5	EDNRA	0.923273263333523
X1	27399513	27443238	-	NC_041749.1	F7FUQ4	TTC1	1.27565252928457
3	122526749	122543032	+	NC_041730.1	F7FDD5	LOC100087270	1.12030705699327
6	42882265	43040520	+	NC_041733.1	F6RVV3	ATRX	0.846110676847991
